PI,region,study_area,station,lat_wgs84,long_wgs84,country,elev,slope,TPI,access,access_log10,Hansen_recentloss,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,PA,PA_size_km2,dist_to_PA,PA_year,utm_east,utm_north,maxFRic,asymptPD,SR.mean,rh_95_a0.pred,pavd_0_5.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-222-66976,14.80655,108.42107,Vietnam,842,19.14778519,14.59375,1148.3125,3.060060092,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,27.6462834,2004,2177141.211,1695646.777,16.27764083,2.7421875,4.230769231,36.30681799,0.124989007,5.014829991,3.253701188,0.89338466,5.71234088
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-222-68861,14.80647,108.42105,Vietnam,842,19.14778519,14.59375,1148.3125,3.060060092,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,27.63968869,2004,2177139.633,1695637.485,15.22566079,2.203125,18.53846154,36.62067163,0.124931245,5.025567082,3.254785814,0.893182083,5.726850383
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-233-66935,14.78887,108.23748,Vietnam,1247,3.376996517,2.0859375,1198.945557,3.078799463,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,34.8083434,2011,2156893.558,1692200.536,NA,NA,NA,30.81906519,0.131007008,4.198146927,3.152583119,0.786291211,5.361369564
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-233-67035,14.789,108.23745,Vietnam,1247,3.376996517,2.0859375,1198.945557,3.078799463,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,34.82298537,2011,2156889.195,1692215.138,NA,NA,NA,30.88610986,0.129729499,4.206358741,3.157642731,0.787199983,5.372932824
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-234-66927,14.79108,108.26208,Vietnam,1266,9.146384239,-8.328125,907.4086304,2.957802906,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,34.13186526,2011,2159607.22,1692642.884,NA,NA,NA,31.07082648,0.163211301,4.928629593,3.258620659,0.87772962,5.553790611
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-234-69227,14.79102,108.26157,Vietnam,1266,9.146384239,-8.328125,907.4086304,2.957802906,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,34.14228817,2011,2159551.072,1692632.091,NA,NA,NA,31.1667556,0.164301948,4.830660183,3.268814118,0.875479736,5.560300524
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-235-68979,14.78861,108.28127,Vietnam,1516,8.574339867,8.03125,926.5808716,2.96688333,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,33.29747525,2011,2161757.644,1692509.584,0,1.125,4.236842105,23.67965308,0.154302712,4.859148786,3.029192093,0.840374574,5.136296106
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-235-68995,14.78866,108.28122,Vietnam,1516,8.574339867,8.03125,926.5808716,2.96688333,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,33.30419164,2011,2161751.694,1692514.903,12.91090137,2.109375,4,23.73069773,0.154015197,4.853853094,3.032062262,0.840862506,5.138945557
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-236-66989,14.79066,108.31006,Vietnam,1133,19.47102737,-7.140625,749.6411743,2.874853432,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,32.90606826,2011,2164938.331,1692966.849,12.85782198,1.359375,5.473684211,30.79698158,0.154203455,5.35256794,3.219289775,0.91740448,5.535439766
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-236-67150,14.79068,108.31005,Vietnam,1133,19.47102737,-7.140625,749.6411743,2.874853432,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,32.90842564,2011,2164937.061,1692969.054,0,1.265625,9.235294118,30.76425583,0.154315803,5.351435331,3.218855781,0.917382616,5.533884528
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-237-67075,14.7887,108.33027,Vietnam,1052,14.9460392,7.7109375,760.8165283,2.881279939,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,138.510814,32.09098545,2004,2167198.46,1692900.155,12.27204683,2.015625,4.151515152,32.49527761,0.140317089,4.859006376,3.229382524,0.879070111,5.514380684
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-237-68840,14.78871,108.33033,Vietnam,1052,14.9460392,7.7109375,760.8165283,2.881279939,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,138.510814,32.08718749,2004,2167205.044,1692901.763,24.89085956,2.6484375,13.80952381,32.54251246,0.139754714,4.839754705,3.227937394,0.876868921,5.512521811
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-238-67105,14.78623,108.35527,Vietnam,672,15.25080395,3.0625,852.4406128,2.930664133,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,30.01874669,2004,2169994.95,1692812.73,12.50510713,2.6015625,5.875,25.40732312,0.116720713,3.347447648,3.00027895,0.731469951,5.043213509
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-238-69217,14.78622,108.35525,Vietnam,672,15.25080395,3.0625,852.4406128,2.930664133,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,30.01936052,2004,2169992.808,1692811.433,0,1.125,20.21052632,25.45428822,0.11673394,3.351886539,3.001406599,0.732449993,5.046554437
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-239-68975,14.78703,108.37633,Vietnam,430,14.87156487,8.203125,15894.61035,4.201249886,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,28.61420429,2004,2172327.897,1693068.208,0,1.125,18.60714286,9.740994651,0.112737814,2.154075999,2.351244038,0.43763398,3.773396541
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-239-69010,14.78701,108.37637,Vietnam,430,14.87156487,8.203125,15894.61035,4.201249886,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,28.60975077,2004,2172332.501,1693066.236,NA,NA,NA,9.708345635,0.11258204,2.148496167,2.348791629,0.436214499,3.769149924
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-240-66927,14.78865,108.39866,Vietnam,285,8.801811218,-5.0703125,12539.49805,4.098280152,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,27.33121628,2004,2174795.535,1693427.503,12.87318653,2.34375,8.153846154,16.1528419,0.123307705,3.65281318,2.718296475,0.677214074,4.585805311
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-240-69228,14.78868,108.39868,Vietnam,285,8.801811218,-5.0703125,12539.49805,4.098280152,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,27.33265937,2004,2174797.516,1693431.085,0,1.84375,3.230769231,16.17356653,0.123134492,3.656232939,2.717035822,0.678656221,4.583985651
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-242-66936,14.78687,108.44696,Vietnam,637,14.67132473,-16.9921875,886.4336548,2.947646236,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,24.36142705,2004,2180176.286,1693602.281,11.28125997,2.096875,33.05882353,30.64226979,0.115564116,4.502511686,3.189196232,0.825043377,5.50245791
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-242-68999,14.7869,108.44706,Vietnam,637,14.67132473,-16.9921875,886.4336548,2.947646236,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,24.35944539,2004,2180187.156,1693606.491,0,1,3.470588235,30.34186216,0.115522751,4.483246165,3.183865569,0.821494803,5.486587409
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-243-67027,14.78642,108.47133,Vietnam,1002,9.037557602,2.4140625,1028.942993,3.012391314,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,23.2313011,2004,2182888.001,1693742.117,NA,NA,NA,29.45453559,0.122443909,4.248712603,3.193578569,0.870808579,5.411485731
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-243-68942,14.78651,108.4713,Vietnam,1002,9.037557602,2.4140625,1028.942993,3.012391314,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,23.24182372,2004,2182883.941,1693752.161,0,1.125,14.375,29.515373,0.122024097,4.252191101,3.194466045,0.871168459,5.414148905
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-253-67026,14.76881,108.26253,Vietnam,1443,6.966827869,0.671875,1055.839355,3.023597846,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,31.76301222,2011,2159834.169,1690104.97,12.44224216,1.2734375,5.62745098,28.73363031,0.116830736,4.24400567,3.232704382,0.866744625,5.414061714
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-253-67027,14.76882,108.26247,Vietnam,1443,6.966827869,0.671875,1055.839355,3.023597846,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,31.76617154,2011,2159827.427,1690105.647,0,1.125,4.952380952,28.76391712,0.116532013,4.246031304,3.232900322,0.867004919,5.41570167
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-254-67014,14.7686,108.28422,Vietnam,1576,9.275808334,3.671875,981.4398193,2.991863674,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,31.06323337,2011,2162244.477,1690248.744,12.28012165,1.359375,5.466666667,27.82998936,0.143428322,4.708756727,3.163448263,0.870219256,5.32657609
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-254-68841,14.76857,108.28422,Vietnam,1576,9.275808334,3.671875,981.4398193,2.991863674,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,31.06000553,2011,2162244.716,1690245.32,0,1.125,7.823529412,27.83109906,0.143338747,4.706560779,3.162955599,0.870271021,5.326510928
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-255-66962,14.76866,108.30767,Vietnam,1233,15.99805164,4.21875,694.2019653,2.841485839,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,30.53447392,2011,2164848.328,1690437.24,12.96078128,2.109375,9.428571429,33.97253912,0.152488336,5.274155272,3.248973896,0.915262279,5.637540527
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-255-68810,14.7688,108.3076,Vietnam,1233,15.99805164,4.21875,694.2019653,2.841485839,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,30.55108236,2011,2164839.438,1690452.677,12.83842077,3.121875,9.913043478,33.96188487,0.15240391,5.261693379,3.24898697,0.914902055,5.636293077
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-256-68919,14.76456,108.32971,Vietnam,704,10.41784573,-10.828125,997.7585449,2.999025456,0,19.83906937,10.12135792,0.600417495,0.005730371,27.47330093,10.61610031,16.85720062,20.92232323,17.69042397,21.69971085,17.41234589,2360.000244,105.6579971,3.320060015,0.766752899,1229.916748,76.10874939,694.2487793,104.0742416,153.039505,188,113.9349976,0.134729028,128.0726929,163.6603088,156.8180695,156.6295319,1.113991022,1.844997048,0.342162013,0.448006451,1.738270998,0.444151759,1.238535047,0.655037284,0,422.5896456,29.77436455,2011,2167329.009,1690140.234,11.04091517,1.515625,6.95,25.07680583,0.139362786,3.99007781,2.93211877,0.766499056,5.048613077
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-257-66996,14.76772,108.3581,Vietnam,628,11.27619457,5.2734375,1064.465942,3.027131771,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,28.28000052,2004,2170457.397,1690721.618,0,1.125,4.475,34.7727306,0.139219607,4.261211089,3.083211723,0.850506285,5.535410794
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-257-67119,14.76791,108.35801,Vietnam,628,11.27619457,5.2734375,1064.465942,3.027131771,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,28.30229235,2004,2170445.879,1690742.609,0,1,6.62962963,34.52983103,0.139301715,4.242930047,3.080887621,0.848294484,5.529260205
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-258-68809,14.76272,108.3788,Vietnam,606,19.04141998,0.359375,17353.11719,4.2393775,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,26.33763154,2004,2172797.051,1690311.935,0,0,5.857142857,17.9925004,0.152224798,3.183338497,2.821990844,0.580245919,4.463692541
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-258-68924,14.76272,108.37876,Vietnam,606,19.04141998,0.359375,17353.11719,4.2393775,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,26.34050355,2004,2172792.607,1690311.624,11.10584583,2.390625,8.178571429,17.93963825,0.152195504,3.171607668,2.823710264,0.575128262,4.451022599
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-259-67014,14.76749,108.39946,Vietnam,309,11.1414566,-10.1953125,11171.01367,4.048092583,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,25.34460105,2004,2175054.234,1691017.654,0,1.125,3.923076923,22.77399553,0.096685241,2.966233403,2.842248025,0.546275197,4.731937882
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-259-67101,14.76744,108.39943,Vietnam,309,11.1414566,-10.1953125,11171.01367,4.048092583,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,25.34202411,2004,2175051.302,1691011.711,NA,NA,NA,22.83182804,0.096768065,2.95563908,2.844983144,0.543741739,4.727662497
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-260-68857,14.76539,108.42739,Vietnam,446,13.81635094,-14.328125,3358.902344,3.526197377,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,23.39431733,2004,2178174.515,1690996.03,NA,NA,NA,18.60520048,0.157226839,3.717572541,2.658208382,0.714705063,4.675046519
Wearn,Vietnam,KonPlong2019-20,KONPLONG1920-260-68874,14.76536,108.42731,Vietnam,446,13.81635094,-14.328125,3358.902344,3.526197377,0,22.02916527,9.668721199,0.590391338,0.006403055,29.48329926,13.10649967,16.37680054,23.08093452,19.77165031,24.07829285,19.33062744,2013,78.46730042,5.046179771,0.663662374,938.1552124,98.92218781,562.427002,159.9733124,153.800827,187.4400024,117.5220032,0.126789689,134.3669281,166.1364594,153.9594574,156.0147705,1.044108152,1.580659986,0.395022988,0.384837061,1.499575496,0.481664687,1.097181439,0.777350366,0,138.510814,23.39651582,2004,2178165.866,1690991.978,NA,NA,NA,18.45526647,0.15650134,3.696894428,2.648335956,0.709837384,4.662986357
