study_area,station,country,HDI,elev,TPI,access_log10,Hansen_recentloss,bio01,PA,PA_size_km2,dist_to_PA,utm_east,utm_north,maxFRic,asymptPD,SR.mean,rh_95_a0.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
KapitFMU,C24A02,Malaysia,0.81,104,-7.3984375,2.864168887,0,25.69333649,0,19.66914927,34.36028645,2760794.575,223520.9482,23.82590161,3.4328125,8,28.41485966,3.939492482,2.999707082,0.764393274,5.147558033
KapitFMU,C24A06,Malaysia,0.81,108,-5.9765625,3.02634735,0,25.69333649,0,8228.034165,33.10487558,2760957.129,221805.755,0,1.84375,6.928571429,29.14278681,4.018966153,3.026870633,0.780423468,5.191156378
KapitFMU,C24A07,Malaysia,0.81,141,-7.296875,2.900323748,0,25.69333649,0,8228.034165,28.98757608,2759730.107,217486.7792,0.158302582,1.96875,25.28,30.81600897,4.200263195,3.085854806,0.819608369,5.288418234
KapitFMU,C24A13,Malaysia,0.81,105,-2.4765625,1.943671034,0,25.69333649,0,8228.034165,34.49303971,2759246.747,223325.9392,18.3598973,2.1875,26.4,28.9515041,4.023797324,3.02402409,0.780834065,5.192757753
KapitFMU,C24A16,Malaysia,0.81,105,-12.09375,1.942013089,0,25.69333649,0,8228.034165,33.00142548,2757715.904,221720.0684,12.92742053,2.4765625,3,29.94546404,4.158951397,3.062692783,0.806993206,5.259470825
KapitFMU,C24A19,Malaysia,0.81,107,-1.5234375,3.09005288,0,25.69333649,0,8228.034165,32.9891036,2759538.001,221730.0237,0,1,12,29.4682053,4.075391037,3.041921101,0.791569733,5.221721599
KapitFMU,C24A20,Malaysia,0.81,115,7.53125,3.053282196,0,25.69333649,0,8228.034165,31.76189529,2759222.096,220432.6383,23.79282419,2.472916667,20.64,29.99763996,4.135905536,3.059836836,0.803784832,5.255565147
KapitFMU,C24A25,Malaysia,0.81,125,8.3671875,2.768429787,0,25.69333649,0,8228.034165,29.86039442,2757790.738,218393.0888,0,0,43.38461538,30.61027753,4.236925264,3.087220976,0.8248635,5.297697412
KapitFMU,C24A31,Malaysia,0.81,112,1.4921875,1.85301807,0,25.69333649,0,8228.034165,31.66165034,2756089.417,220195.6505,0,1.96875,15.69230769,30.43200154,4.264589784,3.08861656,0.828138562,5.299586673
KapitFMU,C24A34,Malaysia,0.81,104,-7.3984375,2.864168887,0,25.69333649,0,19.66914927,34.24753615,2760328.599,223891.6943,0,1.96875,12.68,28.36823574,3.942625602,2.999339528,0.764718618,5.152397511
KapitFMU,C24A37,Malaysia,0.81,118,-9.6484375,2.189589889,0,25.69333649,0,8228.034165,29.99389919,2756216.65,218433.4157,11.4628964,1.91875,5.928571429,30.60727804,4.282531143,3.094092313,0.833551129,5.304487063
KapitFMU,C24A43,Malaysia,0.81,108,-11.578125,2.641742338,0,25.69333649,0,8228.034165,33.03096283,2756119.441,221654.0239,12.57780581,2.9125,12.76923077,30.38754828,4.246763406,3.084727814,0.822542525,5.301997889
KapitFMU,C24A44,Malaysia,0.81,113,-5.1328125,2.864811175,0,25.69333649,0,8228.034165,31.69829803,2757945.19,220346.954,36.04907003,3.1078125,19.68,30.15692661,4.181768599,3.070166046,0.812966147,5.259099734
KapitFMU,C24AJS,Malaysia,0.81,108,-5.9765625,3.02634735,0,25.69333649,0,8228.034165,33.12967668,2760814.72,221839.3392,12.92742053,2.3125,18.76,29.15714376,4.022706032,3.02773163,0.78107983,5.195462469
KapitFMU,C24AUNI,Malaysia,0.81,106,9.765625,2.821784553,1,25.69333649,0,8228.034165,33.34579781,2762434.687,221952.7776,39.12147152,3.259375,10.92,28.81506878,3.960348535,3.011691914,0.769575765,5.149968215
KapitFMU,C24B09,Malaysia,0.81,140,-7.8515625,2.767685054,0,25.69333649,0,8228.034165,27.4889015,2757725.448,215875.8548,NA,NA,NA,31.20282616,4.279156146,3.102984039,0.835595084,5.318389206
KapitFMU,C24B17,Malaysia,0.81,108,-5.9765625,3.02634735,0,25.69333649,0,8228.034165,33.1109675,2760874.162,221816.5262,1.54146492,2.6,7.954545455,29.15181416,4.021464471,3.027435199,0.780904113,5.191623682
KapitFMU,C24B18,Malaysia,0.81,108,-2.90625,2.887510469,1,25.69333649,0,8228.034165,33.05364461,2761502.548,221718.1715,11.8341998,1.965625,23.109375,29.0933995,4.003978822,3.02357363,0.777705084,5.18468032
KapitFMU,C24B19,Malaysia,0.81,109,4.4375,2.837066302,0,25.69333649,0,8228.034165,32.50529427,2757603.897,221189.5721,6.710765861,2.999479167,8.484375,30.07786088,4.176928878,3.068328002,0.810980502,5.270522629
KapitFMU,C24B25,Malaysia,0.81,119,-7.765625,2.812951607,0,25.69333649,0,8228.034165,30.40119779,2757902.274,218970.6044,22.72714651,3.3078125,33.34375,30.48978896,4.222784006,3.082638824,0.82149221,5.289594547
KapitFMU,C24B26,Malaysia,0.81,120,-0.8359375,1.904354527,0,25.69333649,0,8228.034165,31.3384011,2762140.221,219843.8576,21.50197659,2.9578125,11.96875,29.81913855,4.07432321,3.049140113,0.792600367,5.224083085
KapitFMU,C24B29,Malaysia,0.81,117,17.1796875,3.08583976,0,25.69333649,0,8228.034165,31.16844497,2759525.397,219801.1736,0,1.6328125,6.96875,30.15482239,4.14560875,3.064170678,0.806333695,5.260294248
KapitFMU,C24B30,Malaysia,0.81,104,8.625,2.994981903,1,25.69333649,0,19.66914927,34.46326099,2760855.573,223368.7857,0,1.6328125,10.2421875,28.45904495,3.944674567,3.001546973,0.765475927,5.14503708
KapitFMU,C24B35,Malaysia,0.81,117,17.1796875,3.08583976,0,25.69333649,0,8228.034165,31.14838475,2759963.588,219771.071,51.79129741,3.587565104,15.9375,30.0646511,4.12991006,3.06073549,0.804004371,5.238126833
KapitFMU,C24B40,Malaysia,0.81,112,-9.0703125,2.630249955,0,25.69333649,0,8228.034165,31.13130566,2757254.567,219715.5552,25.32838958,3.3234375,16.58333333,30.36819415,4.228820905,3.08190214,0.822002474,5.282085873
KapitFMU,C24BUNI,Malaysia,0.81,112,1.4921875,1.85301807,0,25.69333649,0,8228.034165,31.11784182,2755694.439,219579.5684,0,1.96875,25.35714286,30.48386326,4.285611439,3.093011902,0.832914286,5.304801696
KapitFMU,C24CT1,Malaysia,0.81,104,-9.0703125,2.903998962,0,25.69333649,0,8228.034165,33.76281596,2760143.694,222536.9782,11.69424956,3.345117188,11,28.99216425,4.016740306,3.024074162,0.779758033,5.184693455
KapitFMU,C24CT13,Malaysia,0.81,112,10.828125,3.175157803,0,25.69333649,0,8228.034165,32.22686751,2760021.063,220912.5358,17.66996809,2.33125,9.166666667,29.67584896,4.089563473,3.047299617,0.794724177,5.231170433
KapitFMU,C24CT15,Malaysia,0.81,105,-2.4765625,1.943671034,0,25.69333649,0,8228.034165,33.76704894,2758486.894,222552.4352,19.91861614,3.283072917,15.48275862,29.50197014,4.0964596,3.045076153,0.794449339,5.237364772
KapitFMU,C24CT16,Malaysia,0.81,109,4.4375,2.837066302,0,25.69333649,0,8228.034165,32.1597352,2758235.101,220844.2878,16.75645908,2.788867188,12.4,30.01821316,4.159594155,3.064142323,0.808043294,5.255795027
KapitFMU,C24CT19,Malaysia,0.81,106,4.90625,2.569935735,0,25.69333649,0,8228.034165,33.49416496,2756941.063,222204.7065,11.45252469,2.083333333,6.641975309,30.08094415,4.185741604,3.069787259,0.811577737,5.268942675
KapitFMU,C24CT2,Malaysia,0.81,116,18.28125,2.603527798,0,25.69333649,0,8228.034165,30.7360465,2756928.454,219276.6341,11.76433636,2.929166667,12.16,30.48562397,4.248016537,3.086634543,0.826022074,5.297819243
KapitFMU,C24CT20,Malaysia,0.81,108,-11.578125,2.641742338,0,25.69333649,0,8228.034165,33.7414889,2755625.9,222365.3831,0,1,9.240740741,30.56067039,4.265932188,3.090610319,0.824760472,5.313567523
KapitFMU,C24CT24,Malaysia,0.81,122,-1.1328125,2.633599801,0,25.69333649,0,8228.034165,29.14746239,2757019.16,217596.1997,0,1.6328125,3,30.7760963,4.271481068,3.094880959,0.832281429,5.308045744
KapitFMU,C24CT28,Malaysia,0.81,132,-1.7265625,2.785249393,0,25.69333649,0,8228.034165,29.13615409,2760142.576,217632.7322,17.82791556,3.16875,12.16964286,30.76139781,4.190518509,3.083588305,0.817318194,5.28607595
KapitFMU,C24CT34,Malaysia,0.81,115,-1.09375,2.040133727,0,25.69333649,0,8228.034165,31.01924088,2755435.724,219447.1833,12.68271125,2.8328125,12.66666667,30.50632016,4.299485273,3.095994512,0.835395389,5.316393762
KapitFMU,C24CT37,Malaysia,0.81,109,2.5,2.735492614,0,25.69333649,0,8228.034165,32.37615422,2755442.292,220893.4675,16.0046819,3.0953125,13.92307692,30.47955009,4.285253114,3.092791483,0.830733793,5.3086109
KapitFMU,C24CT44,Malaysia,0.81,109,-2.0625,2.680889211,0,25.69333649,0,8228.034165,32.15211158,2756969.818,220782.2403,17.69758679,3.0515625,17.71428571,30.24981778,4.221571114,3.078469192,0.819201635,5.278910714
KapitFMU,C24CT7,Malaysia,0.81,113,3.4609375,2.880948026,0,25.69333649,0,8228.034165,32.31341141,2762044.974,220889.5447,12.32613543,2.960416667,33.75,29.3947682,4.028090129,3.033286243,0.782907754,5.203983326
KapitFMU,C25A08,Malaysia,0.81,123,4.90625,2.389026006,0,25.69333649,0,8228.034165,28.9484779,2756300.557,217329.1196,0,1.125,10.32692308,30.79462934,4.292377407,3.098454724,0.836792652,5.312251118
KapitFMU,C25A10,Malaysia,0.81,143,-6.6640625,2.477838037,0,24.35100746,0,8228.034165,26.7962945,2756551.667,215062.6701,NA,NA,NA,31.28906351,4.309607085,3.107744863,0.842678102,5.320294077
KapitFMU,C25A12,Malaysia,0.81,187,6.359375,2.633314131,0,24.35100746,0,8228.034165,24.10089912,2762668.573,212063.4584,0,1.125,21.65517241,33.01381768,4.232205847,3.135023706,0.837279908,5.395654175
KapitFMU,C25A14,Malaysia,0.81,119,-18.0390625,1.917640092,0,25.69333649,0,8228.034165,31.76476685,2760974.054,220382.8415,15.11620964,2.4578125,15.71428571,29.73443254,4.080525322,3.047687598,0.793155307,5.231767407
KapitFMU,C25A17,Malaysia,0.81,118,-9.6484375,2.189589889,0,25.69333649,0,8228.034165,30.05357144,2756156.812,218491.505,NA,NA,NA,30.60148067,4.283912683,3.094139078,0.833704841,5.305278156
KapitFMU,C25A18,Malaysia,0.81,123,4.90625,2.389026006,0,25.69333649,0,8228.034165,28.49364268,2756176.186,216833.8231,11.83407827,2.127083333,11.56790123,30.88146398,4.301434616,3.100872106,0.839044408,5.314203613
KapitFMU,C25A23,Malaysia,0.81,173,13.71875,2.606397177,0,24.35100746,0,8228.034165,25.46715921,2761052.187,213691.5884,NA,NA,NA,32.19107796,4.251311905,3.118738364,0.834693878,5.363203726
KapitFMU,C25A26,Malaysia,0.81,160,7.203125,2.804873939,0,24.35100746,0,8228.034165,26.97146364,2759470.911,215355.135,21.2418539,3.6078125,13.89285714,31.44863132,4.251658116,3.104053332,0.831533001,5.317021883
KapitFMU,C25A27,Malaysia,0.81,150,16.875,2.401162121,0,24.35100746,0,8228.034165,26.63282251,2757795.08,214971.2021,35.48365017,3.184375,17.33928571,31.4339151,4.288290144,3.108060395,0.83861031,5.324309915
KapitFMU,C25A36,Malaysia,0.81,169,-3.203125,2.049623518,0,24.35100746,0,8228.034165,25.86708515,2763725.811,213792.9236,25.02622381,3.0671875,18.9375,32.39164092,4.223706325,3.127452255,0.833006355,5.371489477
KapitFMU,C25A39,Malaysia,0.81,190,8.15625,2.180483313,0,24.35100746,0,8228.034165,24.03678679,2761022.234,212174.0432,16.51412496,2.53984375,12.33928571,32.73511583,4.267160878,3.128952412,0.83916452,5.40078853
KapitFMU,C25A41,Malaysia,0.81,164,6,2.46747058,0,24.35100746,0,8228.034165,27.1997682,2762073.413,215444.0971,NA,NA,NA,31.5651706,4.211433296,3.104553551,0.825429876,5.308215364
KapitFMU,C25A46,Malaysia,0.81,193,16.2109375,2.114444458,0,24.35100746,0,8228.034165,21.57839815,2764051.462,209103.1754,44.64244274,3.715104167,25.64,34.54136881,4.199322314,3.151372835,0.837817768,5.483090531
KapitFMU,C25A49,Malaysia,0.81,172,0.03125,2.993444707,0,24.35100746,0,8228.034165,25.30840659,2757953.16,213573.6695,0,1.96875,28.25,31.82847215,4.303181849,3.115632378,0.842495114,5.340466242
KapitFMU,C25AUNI(SEB),Malaysia,0.81,172,1.9140625,2.129110063,0,24.35100746,0,8228.034165,25.63025748,2762507.56,213720.0885,0,1.125,10.17241379,32.29951666,4.229680483,3.122040504,0.832824754,5.353983735
KapitFMU,C25B02,Malaysia,0.81,190,8.15625,2.180483313,0,24.35100746,0,8228.034165,23.80449429,2760409.208,211967.112,0,1.125,6.242424242,32.67430398,4.279567692,3.128669832,0.840850522,5.395116506
KapitFMU,C25B06,Malaysia,0.81,160,7.203125,2.804873939,0,24.35100746,0,8228.034165,26.53798238,2760091.754,214880.137,13.28863689,2.668229167,11.93939394,31.68228468,4.251668889,3.108793281,0.832204706,5.334307252
KapitFMU,C25B08,Malaysia,0.81,191,6.765625,2.059973474,0,24.35100746,0,8228.034165,23.73697639,2759687.833,211923.6078,12.30648624,2.3828125,34.734375,32.55709916,4.29235467,3.12739272,0.842507865,5.388295325
KapitFMU,C25B10,Malaysia,0.81,150,16.875,2.401162121,0,24.35100746,0,8228.034165,26.66101643,2757617.348,214992.6675,18.19280385,2.8703125,10.18181818,31.40956603,4.291062833,3.107915216,0.839118343,5.324412453
KapitFMU,C25B14,Malaysia,0.81,183,8.1171875,3.117496003,0,24.35100746,0,8228.034165,23.76544766,2757676.203,211924.2134,0,1,3.232142857,32.30970298,4.333298627,3.125269051,0.848243219,5.387756228
KapitFMU,C25B28,Malaysia,0.81,182,-10.265625,2.355237428,0,24.35100746,0,8228.034165,24.98789877,2761934.734,213101.8838,30.53540616,3.393229167,18.0546875,32.48107104,4.238868531,3.124632661,0.835104799,5.363495003
KapitFMU,C25B31,Malaysia,0.81,137,-5.078125,2.86245448,0,25.69333649,0,8228.034165,28.30564504,2758626.179,216768.2862,0,1.84375,6.96969697,31.00967706,4.245780072,3.095696111,0.828473804,5.306599589
KapitFMU,C25B33,Malaysia,0.81,153,-8.3671875,2.66432894,0,25.69333649,0,8228.034165,27.64861886,2760350.406,216047.4497,7.283182547,3.0578125,21.72727273,31.25930232,4.219593217,3.097757066,0.825347947,5.302326513
KapitFMU,C25B36,Malaysia,0.81,129,-9.4765625,2.479691243,0,25.69333649,0,8228.034165,27.6704298,2755737.317,215911.5951,17.06761559,2.9765625,16.58333333,31.03065765,4.319988636,3.10597148,0.843659671,5.323805235
KapitFMU,C25B41,Malaysia,0.81,160,7.203125,2.804873939,0,24.35100746,0,8228.034165,26.42050759,2759619.692,214768.8389,0,1.125,27.48275862,31.64072735,4.257309314,3.108342423,0.833546065,5.32293787
KapitFMU,C25B44,Malaysia,0.81,182,-10.265625,2.355237428,0,24.35100746,0,8228.034165,25.15134514,2761600.969,213309.7651,0,1.125,4,32.36367982,4.242720231,3.121777944,0.834866228,5.358292774
KapitFMU,C25B46,Malaysia,0.81,150,2.96875,2.777670983,0,25.69333649,0,8228.034165,27.4086185,2759631.241,215815.6466,29.36698993,2.828125,11.18181818,31.31423649,4.241915808,3.100999153,0.829236226,5.310036412
KapitFMU,C25B48,Malaysia,0.81,174,-1.2734375,2.545466395,0,24.35100746,0,8228.034165,25.58140304,2764488.522,213342.9332,0,1.2375,8.12109375,32.63701364,4.220827355,3.136297119,0.835706445,5.384340894
KapitFMU,C25BJS,Malaysia,0.81,113,-5.1328125,2.864811175,0,25.69333649,0,8228.034165,31.1439885,2757514.554,219742.1422,17.64153096,3.3578125,17.03645833,30.34801252,4.220122867,3.080052605,0.820150059,5.282822542
KapitFMU,C25CT06,Malaysia,0.81,181,-5.078125,3.035319347,0,24.35100746,0,8228.034165,24.70812951,2760315.361,212930.4273,18.52408753,3.0765625,11.48,32.3490987,4.271158124,3.122980849,0.838555512,5.376239848
KapitFMU,C25CT08,Malaysia,0.81,129,-9.4765625,2.479691243,0,25.69333649,0,8228.034165,28.00901284,2755544.093,216250.332,11.58635802,1.9375,4.239130435,30.94198009,4.32202794,3.10504117,0.843661597,5.323612416
KapitFMU,C25CT09,Malaysia,0.81,182,-10.265625,2.355237428,0,24.35100746,0,8228.034165,24.8341271,2761841.819,212947.9152,16.95448533,3.0890625,14.91304348,32.54337978,4.242000633,3.12577434,0.835735996,5.372558446
KapitFMU,C25CT10,Malaysia,0.81,143,-6.6640625,2.477838037,0,24.35100746,0,8228.034165,26.34387461,2756864.54,214607.6973,26.62522863,2.501041667,22.61538462,31.42646794,4.309213418,3.109823777,0.842834991,5.32371683
KapitFMU,C25CT12,Malaysia,0.81,160,7.203125,2.804873939,0,24.35100746,0,8228.034165,26.7029808,2759379.522,215071.8314,8.886453378,2.9828125,14.53846154,31.54927963,4.260300769,3.107366052,0.833211445,5.33174938
KapitFMU,C25CT14,Malaysia,0.81,154,2.5234375,1.890712841,0,25.69333649,0,8228.034165,27.90430267,2761946.199,216207.1426,16.7337219,2.720833333,14.81818182,31.2605518,4.197632967,3.096164335,0.821347109,5.286176045
KapitFMU,C25CT17,Malaysia,0.81,146,-0.1796875,2.733730855,0,25.69333649,0,8228.034165,27.67311019,2758586.651,216097.5208,11.85379246,2.6765625,41.72,31.18501561,4.258773162,3.100401801,0.831602528,5.312303916
KapitFMU,C25CT1UNI,Malaysia,0.81,137,-5.078125,2.86245448,0,25.69333649,0,8228.034165,28.63176635,2759237.434,217116.4533,27.80909077,3.234375,13.078125,30.88594672,4.216881609,3.089306932,0.823512186,5.282660863
KapitFMU,C25CT23,Malaysia,0.81,160,7.203125,2.804873939,0,24.35100746,0,8228.034165,27.09183442,2760073.118,215467.9549,11.67324796,2.03125,6.477272727,31.46044446,4.236439475,3.102979175,0.829061019,5.3182878
KapitFMU,C25CT25,Malaysia,0.81,166,5.953125,2.611987522,0,24.35100746,0,8228.034165,26.09741039,2758523.149,214426.9081,22.27223334,2.903645833,14.64102564,31.65252855,4.282705645,3.111226442,0.838129338,5.331496846
KapitFMU,C25CT26,Malaysia,0.81,170,2.4921875,2.664234393,0,24.35100746,0,8228.034165,26.21400055,2760273.312,214529.4117,22.7227889,3.2875,31,31.80757991,4.252092435,3.111107704,0.832998494,5.33908705
KapitFMU,C25CT29,Malaysia,0.81,128,-1.8359375,2.46478662,0,24.35100746,0,8228.034165,27.00636385,2755143.001,215128.7089,47.69799849,2.715104167,24.00961538,31.16265175,4.344199235,3.109652202,0.848654218,5.337206711
KapitFMU,C25CT31,Malaysia,0.81,119,3.4140625,2.30105574,0,25.69333649,0,8228.034165,28.61925572,2755394.762,216883.5153,16.00571642,2.734375,16.32692308,30.81454957,4.320366133,3.103252485,0.842769862,5.322874926
KapitFMU,C25CT35,Malaysia,0.81,135,-0.15625,2.843505029,0,25.69333649,0,8228.034165,27.6747164,2757013.711,216032.2232,2.009661827,1.860416667,15,31.10501921,4.292298441,3.103161354,0.837956455,5.316831291
KapitFMU,C25CT36,Malaysia,0.81,178,-1.8828125,2.610581771,0,24.35100746,0,8228.034165,24.94774449,2763464.426,212848.8902,0,1.125,3.48,32.80283034,4.22317978,3.134200752,0.835746981,5.385340384
KapitFMU,C25CT39,Malaysia,0.81,194,-1.9296875,2.248216256,0,24.35100746,0,8228.034165,23.49382298,2761893.707,211513.5712,39.52529528,3.156835938,17.08,33.06963717,4.252814482,3.135031873,0.839216667,5.407174928
KapitFMU,C25CT41,Malaysia,0.81,150,2.96875,2.777670983,0,25.69333649,0,8228.034165,27.64990348,2760149.12,216056.8715,8.539749672,2.4765625,8.118055556,31.25392484,4.223116227,3.097724242,0.825881803,5.301261514
KapitFMU,C25CT43,Malaysia,0.81,148,-7.1328125,2.236213203,0,25.69333649,0,8228.034165,27.88450009,2763380.554,216012.1093,12.57534249,1.8625,4.240740741,31.42620892,4.196727819,3.101188688,0.821391318,5.306956932
KapitFMU,C25CTJS,Malaysia,0.81,140,19.9921875,2.160863707,0,25.69333649,0,8228.034165,28.36570252,2764453.668,216353.9724,0,1.5,12.84615385,31.28349233,4.195009468,3.099145865,0.819739195,5.276982704
DerekKrianNP,DKNP_153,Malaysia,0.81,79,-5.375,3.164382013,0,26.79524994,0,9.425364858,1.267237919,2440731.553,161157.0538,12.37621177,2.475,5.243421053,19.91738801,3.518501799,2.623110208,0.64296414,4.428525509
GunungGadingNP,GGNP_068_589m,Malaysia,0.81,104,7.7109375,1.872529304,0,26.50769997,1,35.6163024,NA,2400240.245,199034.8178,NA,NA,NA,29.98106895,4.662130063,3.191133972,0.873373323,5.459781478
GunungGadingNP,GGNP_11_680m,Malaysia,0.81,104,7.7109375,1.872529304,0,26.50769997,1,35.6163024,NA,2400256.691,199143.5529,50.05251949,4.414583333,16.94117647,29.70119628,4.620376433,3.200707017,0.873847663,5.452988058
GunungGadingNP,GGNP_12_643m,Malaysia,0.81,104,7.7109375,1.872529304,0,26.50769997,1,35.6163024,NA,2400175.96,199073.508,48.00381774,3.8625,11.22222222,29.57890949,4.64582208,3.21487215,0.880453024,5.487902128
GunungGadingNP,GGNP_139_441m,Malaysia,0.81,65,-5.796875,2.551599745,0,26.50769997,1,35.6163024,NA,2400208.081,196809.6864,17.73994685,2.35,13.17741935,30.82142439,4.100821853,3.039932638,0.778938578,5.191305375
GunungGadingNP,GGNP_14_694m,Malaysia,0.81,104,7.7109375,1.872529304,0,26.50769997,1,35.6163024,NA,2400181.211,198495.9761,14.4239304,3.225868056,13.97619048,25.71094857,4.162837202,3.080400219,0.82503408,5.119183245
GunungGadingNP,GGNP_140_362m,Malaysia,0.81,65,-5.796875,2.551599745,0,26.50769997,1,35.6163024,NA,2400341.004,196635.2977,12.73905534,2.03125,19.80952381,33.73095996,4.294196371,3.1193395,0.823251975,5.471111926
GunungGadingNP,GGNP_140_447m,Malaysia,0.81,65,-5.796875,2.551599745,0,26.50769997,1,35.6163024,NA,2400097.972,196774.0406,31.46908314,2.6078125,17.74193548,32.15393195,4.314717938,3.086749514,0.812887595,5.322448709
GunungGadingNP,GGNP_15_881m,Malaysia,0.81,94,28.390625,2.375919821,0,26.50769997,1,35.6163024,NA,2400265.14,197957.2769,23.1813201,2.990625,18.25,16.86592017,3.311995795,2.49814382,0.635020661,4.129018631
GunungGadingNP,GGNP_150_122m,Malaysia,0.81,5,-1.8984375,2.452331505,0,26.50769997,0,35.6163024,0.571131926,2400932.439,195756.8924,12.20562947,2.35,7.973684211,33.60538459,4.10302951,3.114136158,0.817890751,5.497674192
GunungGadingNP,GGNP_150_581m,Malaysia,0.81,65,-5.796875,2.551599745,0,26.50769997,1,35.6163024,NA,2400206.502,197242.857,NA,NA,NA,30.70524825,4.519683989,3.07888084,0.833204076,5.336734777
GunungGadingNP,GGNP_152_199m,Malaysia,0.81,5,-1.8984375,2.452331505,0,26.50769997,0,35.6163024,0.205056376,2400683.252,196063.0947,27.06445455,2.61796875,10,34.39586671,4.409252025,3.135760707,0.854566118,5.556945892
GunungGadingNP,GGNP_152_364m,Malaysia,0.81,65,-5.796875,2.551599745,0,26.50769997,1,35.6163024,NA,2400267.829,196628.8637,NA,NA,NA,33.46038986,4.303631736,3.112587889,0.821692047,5.435844037
GunungGadingNP,GGNP_152_618m,Malaysia,0.81,65,-5.796875,2.551599745,0,26.50769997,1,35.6163024,NA,2400195.384,197315.5318,12.20562947,2.475,8.967741935,30.05377392,4.508488386,3.059695507,0.833317421,5.292865229
GunungGadingNP,GGNP_153_889m,Malaysia,0.81,94,28.390625,2.375919821,0,26.50769997,1,35.6163024,NA,2400338.933,198023.7896,25.30757885,2.999804688,18.0483871,17.11103318,3.389630103,2.535506849,0.64366463,4.174022397
GunungGadingNP,GGNP_155_678m,Malaysia,0.81,94,28.390625,2.375919821,0,26.50769997,1,35.6163024,NA,2400175.999,197531.3714,26.8904094,3.49140625,9.486842105,27.22154815,4.350840175,2.981571116,0.813870384,5.099260549
GunungGadingNP,GGNP_155_894m,Malaysia,0.81,94,28.390625,2.375919821,0,26.50769997,1,35.6163024,NA,2400340.723,197954.4958,NA,NA,NA,16.03942528,3.308632649,2.384627233,0.620581612,4.032166801
GunungGadingNP,GGNP_156_231m,Malaysia,0.81,1,-1.4453125,2.604634909,0,26.50769997,0,35.6163024,0.435719751,2401008.436,196097.2023,28.24056221,3.4703125,12,32.81848742,4.388222106,3.117872367,0.844504681,5.485767968
GunungGadingNP,GGNP_156_94m,Malaysia,0.81,1,-1.4453125,2.604634909,0,26.50769997,0,35.6163024,0.654450451,2401499.442,196307.2394,12.26775489,2.3125,10.91666667,30.50301511,4.474229889,3.079814094,0.830203972,5.318121497
GunungGadingNP,GGNP_157_61m,Malaysia,0.81,1,-1.4453125,2.604634909,0,26.50769997,0,35.6163024,1.157879916,2401475.649,195460.2449,0,1.63125,5.46875,23.89101372,3.31480625,2.940639253,0.714686531,4.870523931
