station,lat,long,country,elev,slope,TPI,access,access_log10,Hansen_recentloss,bio01,bio02,bio03,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,bio20,bio21,bio22,bio23,bio24,bio25,bio26,bio27,bio28,bio29,bio30,bio31,bio32,bio33,bio34,bio35,PA,PA_size_km2,dist_to_PA,PA_year,utm_east,utm_north,asymptPD,SR.mean,maxFRic,rh_95_a0.pred,pavd_0_5.pred,pai_a0.pred,fhd_pai_1m_a0.pred,cover_a0.pred,agbd_a0.pred
L2674885,8.3066396,98.4577507,Thailand,2,0.61851728,-0.390625,133.3026886,2.124838909,0,27.05754089,7.984005928,0.70213753,0.001947592,33,21.62899971,11.37100029,26.89539528,26.74010468,27.8592186,26.3600502,2775.999756,98.05079651,9.040249825,0.577732801,1112.337402,159.2551727,638.3956909,392.8349609,151.6551971,196.8000031,125.4729996,0.156337976,128.8503113,175.2144623,170.6333008,148.3123016,1.236223221,1.813171029,0.438811988,0.368953407,1.679541349,0.567166209,1.123032928,1.049305677,0,24.21039193,26.36328683,1980,1101860.374,922348.3266,3.484557519,227.4654412,247.5735059,13.86905635,0.152888659,3.827902248,2.545445756,0.825401518,4.394357272
L921126,14.4382942,101.3721952,Thailand,749,2.671054602,-1.8046875,20362.36133,4.30882814,0,23.42063713,10.70974255,0.585756779,0.005939802,31.49029922,13.20670033,18.28359985,23.63447762,20.94972992,25.29498863,20.78248405,1116.000244,52.99850082,1.418339968,0.651726067,488.9859924,45.08623123,339.9148865,53.96012115,161.2357178,198.0140076,119.189003,0.160689697,132.8534546,178.7566986,170.3713074,175.0917664,0.774607837,1.335981011,0.218860999,0.44401148,1.176751733,0.29608947,0.84909749,0.424935997,1,2196.209961,NA,1962,1405222.757,1612776.878,5.013538845,297.5231746,244.4831632,26.85550591,0.133243537,3.466777037,3.110246681,0.757252281,5.102535664
L5242928,13.8399759,100.7810774,Thailand,2,0.182882369,0.1171875,44295.08594,4.646355549,0,28.05335426,8.90178299,0.591629982,0.004566157,35.01290131,19.9666996,15.0461998,28.23012733,26.21368408,29.65664291,26.04838371,1481.999878,71.4178009,1.376839995,0.757023633,737.1221924,40.98867035,360.0683899,64.17582703,153.259613,190.1199951,113.473999,0.163131446,123.3355408,170.9467621,167.4817657,165.7521515,0.828570783,1.503321052,0.213529006,0.523067594,1.344008327,0.268771678,0.763475657,0.454159379,0,45.14873785,64.01084247,1981,1343175.621,1543786.316,3.251807595,85.98913043,190.7313702,5.706714871,0.048548183,0.496752233,2.034311147,0.218885281,3.02795101
L990195,13.8122016,100.553956,Thailand,2,0.309025437,-0.1796875,57877.39063,4.762508943,0,28.0446701,8.688344002,0.612718225,0.00420672,34.50669861,20.32670021,14.18000031,28.19277763,26.50845337,29.54001999,26.20727348,1464,73.18450165,1.835719943,0.77185595,738.6845093,45.75246811,356.4354858,73.2338028,152.5155182,190.5899963,112.5230026,0.165822372,122.3205414,171.943924,167.2166138,164.5873108,0.837846577,1.521095991,0.238188997,0.513831139,1.350167751,0.285479218,0.772229612,0.487228602,0,147.9954971,76.13570975,1974,1318532.72,1539893.855,2.86120835,249.0587871,181.8515275,9.749873291,0.047112794,1.221776681,2.276406608,0.389072905,3.801057631
L3452588,14.355708,100.5646293,Thailand,11,0.260220408,-0.0546875,28990.41797,4.462254477,0,28.08940697,9.939804077,0.575699866,0.005318139,36.33229828,19.06669998,17.2656002,28.33196449,26.08871841,30.01176453,25.77990341,1347,62.92110062,1.147109985,0.739820063,641.4116211,37.74300003,327.7131348,55.23912811,158.0227509,197.9900055,115.8590012,0.168692157,123.8163071,175.8845367,178.9499207,170.1660767,0.769593,1.412459016,0.190862,0.539109647,1.254759789,0.240436688,0.645502687,0.40448007,0,45.14873785,38.62359085,1981,1317737.462,1600507.851,3.17760986,106.1177686,155.8494846,6.773456591,0.037927348,0.7481772,2.09665968,0.281052353,3.350827831
L1096278,14.4309231,101.4003432,Thailand,710,3.462656498,3.3359375,9229.177734,3.96516301,0,23.42063713,10.70974255,0.585756779,0.005939802,31.49029922,13.20670033,18.28359985,23.63447762,20.94972992,25.29498863,20.78248405,1116.000244,52.99850082,1.418339968,0.651726067,488.9859924,45.08623123,339.9148865,53.96012115,161.2357178,198.0140076,119.189003,0.160689697,132.8534546,178.7566986,170.3713074,175.0917664,0.774607837,1.335981011,0.218860999,0.44401148,1.176751733,0.29608947,0.84909749,0.424935997,1,2196.209961,NA,1962,1408315.781,1612066.456,3.543970731,218.7704029,220.5466387,23.99140032,0.152284781,3.654872362,2.954482858,0.774111276,4.925274558
L1867725,20.0830253,99.0979993,Thailand,1537,20.15402794,12.7734375,10560.19434,4.02367191,0,20.15797806,12.02628994,0.526128829,0.008710068,30.07419968,7.21612978,22.85807037,21.96112251,16.98417664,22.7699852,16.3239212,1339.000122,60.90850067,1.854439974,0.776091874,674.9204712,35.88092041,444.0575867,51.49348068,164.0049438,228.4600067,113.6350021,0.215969041,122.9282303,189.5913086,169.9306946,169.9018402,0.812564552,1.422973037,0.207739994,0.537158966,1.323216558,0.247580916,0.922080398,0.405292928,1,541.675924,NA,2000,1138474.997,2232366.785,3.604688323,323.4830269,372.3132292,23.51935194,0.124406663,3.610754842,3.066929707,0.695814597,4.936025315
L5676683,13.509502,100.3552447,Thailand,2,0.252001286,-0.0390625,24257.84961,4.384852299,0,28.02031517,8.522438049,0.601586699,0.0044142,34.59329987,20.42670059,14.16660023,28.08133507,26.6017189,29.59325027,26.11441231,1366,65.52249908,1.86650002,0.754677773,683.1447754,44.50658035,327.394104,64.10482025,153.4302063,195.2100067,111.9749985,0.17318812,123.9999237,175.4614563,169.6655426,166.7910004,0.81976217,1.443452954,0.246530995,0.500557721,1.305685401,0.285247386,0.732475996,0.461982161,0,147.9954971,76.08125659,1974,1297921.579,1505493.574,3.668287633,141.9333333,274.6926023,3.781151591,0.026952051,0.239325065,1.757751429,0.107171977,1.699200801
L2871038,12.8471099,99.579767,Thailand,188,7.896960258,5.5,23211.56641,4.365704449,0,26.27961731,8.540211678,0.621558309,0.004277962,32.72000122,18.97999954,13.73999977,26.20884323,24.8405571,27.77668762,24.43325043,1066.999878,48.68349838,1.554640055,0.688019753,504.4067993,41.05316162,250.7997437,91.51912689,157.4149475,212.0399933,107.9169998,0.206233248,129.0603027,184.512619,170.2780762,171.8226166,0.762137532,1.297966957,0.250748008,0.471342772,1.183909535,0.290026009,0.631440461,0.554280877,0,3049.09648,1.731182849,1981,1215380.667,1429391.364,4.04320104,235.9230769,232.5120007,10.56562834,0.099175795,2.439121984,2.393255675,0.439965218,3.649626591
L2534291,8.0326875,98.8199669,Thailand,0,1.46614778,-2.5625,NA,NA,0,27.06564331,8.419167519,0.715252638,0.002127021,33.39030075,21.61940002,11.77089977,26.7906723,26.85291862,27.94147682,26.28294182,2227,78.80339813,7.38944006,0.540231586,879.5855103,138.2483826,479.3561096,386.7151489,151.6238403,195.3099976,126.2590027,0.151771754,129.3694611,178.3739929,169.6089172,147.6388397,1.108574033,1.602959991,0.390136987,0.354067922,1.487648845,0.512531459,0.94841814,1.051274538,0,51.9636027,23.59707003,1981,1142373.932,892482.3437,2.702927501,117.5714286,214.152649,9.963951595,0.104318404,2.626154509,2.410005627,0.499645334,4.028863598
L2463671,7.7474572,98.7784839,Thailand,3,9.92431736,13.96875,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,121.4356741,46.65975457,1993,1138220.394,860728.6745,2.642084029,101.7361111,145.0020693,16.35888353,0.152099426,3.06152188,2.761596074,0.707100283,4.447349672
L1042659,8.9984326,98.4589148,Thailand,86,11.43017292,-9.296875,12163.16895,4.085046739,0,26.36553001,8.648353577,0.697993875,0.002205886,33,20.60969925,12.3902998,26.24809647,26.15502739,27.29943466,25.58304977,3215.001465,128.9369965,7.568419933,0.679178238,1458.920044,131.8183441,657.8579712,369.7155151,151.9191742,199.4199982,122.9609985,0.165714398,126.9489975,180.4740753,172.3203888,150.2971497,1.305931211,2.122149944,0.390107989,0.441799641,1.942801356,0.505105376,1.099674582,1.022920847,1,245.5312979,NA,1988,1100884.675,999166.225,4.441377388,250.7109677,244.3880905,24.18962178,0.123769285,3.334474237,2.985368369,0.6220896,4.758697548
L2514883,18.4931171,98.6792743,Thailand,340,7.624717712,2.671875,9835.422852,3.992793036,0,26.3026886,12.11098862,0.520938575,0.007645926,37.0644989,13.81610012,23.24839973,27.14679909,23.63256454,28.84065056,22.88576889,1053,50.70299911,1.605039954,0.784756005,532.9168091,27.97726059,279.4886169,37.30178833,164.0033264,235.9299927,107.8079987,0.241834238,123.2093811,195.223999,185.2603912,174.3130035,0.681883574,1.287842989,0.165461004,0.584128857,1.181248546,0.196948916,0.576313853,0.311389625,1,466.7088529,NA,1972,1100320.359,2054202.703,3.511031147,178.8780488,205.1758812,9.846996015,0.0814746,1.706842002,2.394520613,0.402952448,3.683860459
L921128,19.385243,98.8418055,Thailand,1343,13.5516243,-6.4453125,8695.957031,3.939317385,0,23.16447067,11.92815208,0.520001233,0.008292185,33.27420044,10.33549976,22.93869972,24.62092018,20.14757729,25.69753456,19.45078468,1226,56.48160172,1.374179959,0.780834973,621.0145874,33.47154999,369.0135498,46.56439972,164.8861694,233.8099976,111.2720032,0.228929043,122.2676926,193.5040741,178.4218445,172.9653778,0.762945712,1.358759999,0.183854997,0.553470433,1.266159177,0.226968229,0.780209184,0.365982294,1,1672.265104,NA,1978,1114256.146,2153873.895,4.776903082,254.9780564,283.6186572,27.61622482,0.134304768,3.998313728,3.13727261,0.783989473,5.261541805
L971582,18.5411646,98.5995183,Thailand,789,12.21915817,5.2265625,8663.657227,3.937701261,0,22.91796684,12.19435596,0.520696878,0.007509313,33.79349899,10.37419987,23.41930008,23.35867691,20.48392677,25.42202759,19.65636063,987.9997559,40.47570038,2.088079929,0.708764136,457.6180115,35.43072891,277.0527039,49.12667084,163.7865906,237.4700012,105.5589981,0.249728248,127.9436188,196.0315399,185.4745331,174.7846222,0.707044005,1.20340097,0.195466995,0.529122055,1.148215771,0.225110769,0.632156134,0.3680107,1,466.7088529,NA,1972,1091701.905,2059274.484,NA,NA,NA,27.27452799,0.114987372,3.530487731,3.102136652,0.688949345,5.074138474
L3606014,18.8720763,99.1402817,Thailand,348,2.583679438,1.125,12607.41406,4.100626017,0,25.05172539,11.8708849,0.521833837,0.008273181,34.88389969,12.13549995,22.74839973,26.50752258,22.00855827,27.57114983,21.3066349,1194.999878,56.82300186,1.145030022,0.804531515,627.5261841,33.06916046,350.2026978,43.25991821,165.7938995,233.6999969,113.6529999,0.222935095,124.2598495,193.9602356,179.3066101,173.6198425,0.734360516,1.346582055,0.17193,0.568518579,1.257238746,0.218396157,0.728271902,0.337121546,0,1486.042319,14.92766966,1989,1147743.564,2097930.335,NA,NA,NA,11.55762849,0.090642053,1.610386803,2.561934127,0.446908371,3.831441911
L1059223,14.3570731,100.5605156,Thailand,11,0.260220408,-0.0546875,28990.41797,4.462254477,0,28.08940697,9.939804077,0.575699866,0.005318139,36.33229828,19.06669998,17.2656002,28.33196449,26.08871841,30.01176453,25.77990341,1347,62.92110062,1.147109985,0.739820063,641.4116211,37.74300003,327.7131348,55.23912811,158.0227509,197.9900055,115.8590012,0.168692157,123.8163071,175.8845367,178.9499207,170.1660767,0.769593,1.412459016,0.190862,0.539109647,1.254759789,0.240436688,0.645502687,0.40448007,0,45.14873785,39.04932661,1981,1317285.473,1600645.281,3.354541445,89.5719697,159.9624132,6.544698889,0.037153922,0.65475717,2.086352508,0.248265267,3.229738019
L3599750,18.77838,98.9484,Thailand,358,5.24405241,0.3828125,15608.45117,4.19335981,0,25.06287384,11.99435234,0.522445321,0.007962247,35.37419891,12.41609955,22.95809937,26.24799538,22.19758034,27.56251907,21.48155785,1118.999878,51.63420105,1.604099989,0.786751747,574.0958862,30.00105095,322.0767212,40.38948822,164.9894562,235.6799927,109.8420029,0.235205993,122.8384628,195.0589294,178.274231,174.2194672,0.712277234,1.305215001,0.174282998,0.573013127,1.219465613,0.209288538,0.684480071,0.329031378,1,283.3052204,NA,1981,1127792.939,2086823.247,2.514662966,92.51322751,194.3358233,9.446642795,0.123910129,2.04783385,2.312948672,0.50635275,3.727466593
L3600849,18.8127659,99.0260839,Thailand,308,0.219465002,-0.046875,14350.06738,4.15685394,0,25.65968323,12.00267506,0.524874628,0.008150892,35.77420044,12.90649986,22.86770058,26.95206451,22.34042358,28.18193436,21.96734619,1166.999878,54.57929993,1.374269962,0.814035356,616.3549194,28.9572506,338.4693604,37.61516953,165.9830017,233.6900024,114.1330032,0.221419618,126.419075,188.3463135,179.4842377,173.7584686,0.715337753,1.33108902,0.167686,0.585453093,1.244644046,0.205610231,0.696314812,0.315109462,0,283.3052204,7.887543246,1981,1135885.716,2090922.351,2.715375786,154.75,188.6383799,9.632308478,0.068154394,1.283205256,2.353747492,0.398482707,3.705444114
L1082418,6.7092043,100.1692261,Thailand,202,16.24729919,-19.328125,44603.52344,4.649369167,0,26.2167778,8.924330711,0.753616869,0.001964787,32.47100067,20.62899971,11.84200001,25.83037376,26.07128143,27.02623367,25.46935844,1958,66.19750214,7.585130215,0.445451945,774.8513794,191.8266144,463.327301,510.0682983,145.9744568,180,120.0970001,0.135721937,122.8179245,172.0966949,159.622467,139.5884552,1.081114888,1.494492054,0.452277988,0.277874351,1.410721302,0.625298619,0.989651918,1.177965999,0,53.02808677,1.456688487,2008,1294360.761,747431.8102,NA,NA,NA,34.47241188,0.165444999,4.454383566,3.185649665,0.882875946,5.571292789
L1864345,17.8781306,102.7421986,Thailand,164,0.22134985,0.046875,11038.33594,4.042903607,0,25.66670227,10.1661768,0.518677175,0.007729286,33.79349899,14.19330025,19.60020065,27.20466995,22.13899612,27.86050034,22.10438156,1646,77.15540314,0.760697007,0.888457835,888.975708,22.37778664,587.2406006,23.75147629,163.0990448,205.1699982,121.0139999,0.146147043,133.945694,166.3650818,169.9673004,168.3450775,0.834637821,1.582504988,0.180684,0.634153485,1.484083295,0.216497853,1.041015744,0.23457092,0,680.8526769,36.79360328,1993,1536122.739,2003932.234,2.308143075,48.8,155.5428708,6.047195272,0.039833103,0.487027018,2.087226466,0.195420015,3.109282611
L3571673,13.3296191,99.8804641,Thailand,13,0.206514969,0.09375,67175.125,4.827208483,0,27.48443604,8.632919312,0.60938108,0.00477388,34.1067009,19.94000053,14.16670036,27.44208145,25.86914635,29.10602379,25.39106941,1126.000244,54.26860046,1.302960038,0.735634267,562.7532959,36.33596039,257.213623,87.28455353,156.4583893,206.9400024,110.0970001,0.193954885,129.2594604,181.5711517,169.0674591,170.0158386,0.752440751,1.346546054,0.235349,0.48964414,1.216186166,0.272851318,0.620658278,0.542872965,0,3049.09648,36.48350124,1981,1246745.985,1483961.502,4.53390878,138.5,255.1389992,3.987868824,0.042774903,0.502879518,1.575684406,0.152037999,1.733714931
L4535055,13.2460863,99.9330354,Thailand,12,0.30305475,-0.1171875,84521.42969,4.926966835,0,27.48443604,8.632919312,0.60938108,0.00477388,34.1067009,19.94000053,14.16670036,27.44208145,25.86914635,29.10602379,25.39106941,1126.000244,54.26860046,1.302960038,0.735634267,562.7532959,36.33596039,257.213623,87.28455353,156.4583893,206.9400024,110.0970001,0.193954885,129.2594604,181.5711517,169.0674591,170.0158386,0.752440751,1.346546054,0.235349,0.48964414,1.216186166,0.272851318,0.620658278,0.542872965,0,3049.09648,38.09721523,1981,1252736.588,1474822.58,4.353971489,168.1615581,274.4388218,3.632946051,0.062253361,0.700953617,1.58466822,0.174902661,2.366439739
L3755111,8.8610878,98.2692075,Thailand,0,0.572823286,-0.015625,3078.712158,3.488369087,0,27.11972427,8.456436157,0.68805778,0.002195951,33.70000076,21.40970039,12.29030037,26.98327255,26.77412224,28.061903,26.36061096,3406.001709,144.2460022,6.420479774,0.721579552,1608.286011,116.3687973,682.2620239,347.3213501,152.432312,199.6799927,123.4540024,0.165086061,127.3342285,177.6360779,172.4877625,151.3013153,1.334070206,2.277810097,0.363478005,0.478512555,2.060534,0.468148917,1.112382174,0.983439684,0,245.5312979,16.90765482,1988,1080163.568,983612.5631,2.112866101,199.0484848,94.23486587,7.03243044,0.067093805,0.912379141,2.164955905,0.301770301,3.113406768
L3595174,16.4654827,102.8199291,Thailand,174,1.056195974,-0.171875,17566.47656,4.244684661,0,26.80664063,10.61078262,0.527196705,0.007624832,35.89350128,15.76669979,20.12680054,27.66292,23.50627327,29.38680458,23.44088936,1141.000366,58.63539886,1.513409972,0.814211309,578.3009033,29.04771996,342.4811096,29.73563004,170.0770264,212.8860016,124.9369965,0.155764684,137.1429291,181.9297638,187.2241516,179.5374603,0.694997787,1.379166961,0.198414996,0.590427399,1.207514048,0.216576308,0.679075897,0.25562045,0,224.6015845,24.81392422,2000,1552541.459,1846172.894,3.445954235,229.1660714,224.5529003,16.17318471,0.050508361,1.263801171,2.811888294,0.410533019,4.215077292
L3600720,18.7965073,99.0385294,Thailand,304,0.274602771,-0.3671875,12718.08984,4.104421889,0,25.65968323,12.00267506,0.524874628,0.008150892,35.77420044,12.90649986,22.86770058,26.95206451,22.34042358,28.18193436,21.96734619,1166.999878,54.57929993,1.374269962,0.814035356,616.3549194,28.9572506,338.4693604,37.61516953,165.9830017,233.6900024,114.1330032,0.221419618,126.419075,188.3463135,179.4842377,173.7584686,0.715337753,1.33108902,0.167686,0.585453093,1.244644046,0.205610231,0.696314812,0.315109462,0,283.3052204,9.50583453,1981,1137264.491,2089160.308,2.896441977,147.8571429,183.5862207,4.6996484,0.036982843,0.428116478,1.940880602,0.15432767,2.931050501
L1080118,14.2325602,100.5792319,Thailand,9,0.310783446,0.578125,29466.16211,4.469323574,0,28.09845924,9.68986702,0.575318992,0.005189864,36.12260056,19.28000069,16.84259987,28.27998161,26.11362267,29.96969986,25.84844589,1380.999756,65.04940033,1.147320032,0.740662515,659.8861084,38.16286087,329.6378174,57.86447906,156.4876709,194.9400024,114.9150009,0.166746944,123.8816147,174.4898529,176.5268402,169.0576172,0.78512907,1.433724999,0.196369007,0.532625794,1.273024201,0.24715738,0.659865737,0.423765838,0,45.14873785,41.60162548,1981,1319775.134,1586834.339,3.129128157,77.13095238,154.3016169,5.559439306,0.055980559,0.595178366,1.993024377,0.21363351,3.038110479
L1096297,14.3657268,101.4004665,Thailand,1181,10.98581886,13.3515625,5271.337891,3.721920855,0,23.42063713,10.70974255,0.585756779,0.005939802,31.49029922,13.20670033,18.28359985,23.63447762,20.94972992,25.29498863,20.78248405,1116.000244,52.99850082,1.418339968,0.651726067,488.9859924,45.08623123,339.9148865,53.96012115,161.2357178,198.0140076,119.189003,0.160689697,132.8534546,178.7566986,170.3713074,175.0917664,0.774607837,1.335981011,0.218860999,0.44401148,1.176751733,0.29608947,0.84909749,0.424935997,1,2196.209961,NA,1962,1408596.544,1604787.47,3.359395178,186.4363636,290.1845183,27.77459389,0.152688439,4.05128608,3.136387035,0.825780134,5.243598122
L3872349,12.4126877,99.9855852,Thailand,0,0.812587559,0.328125,30677.41992,4.486818831,0,27.35699654,8.16087532,0.643602133,0.004295503,33.1733017,20.49329948,12.68000031,27.12112999,25.76896095,28.76945305,25.486269,1077.000122,52.26990128,3.597249985,0.644316912,509.1099854,71.78888702,257.8814087,143.8639374,156.9295502,210.0899963,109.1309967,0.197923809,136.7180786,182.8186188,156.7917633,170.4016876,0.754689217,1.330566049,0.345667988,0.410496533,1.179905057,0.377512395,0.662433684,0.650229216,0,970.3658629,22.66445293,1999,1260992.2,1382196.884,4.629459472,156.2363636,214.3400755,5.064996497,0.03063916,0.424898963,1.901106946,0.155096987,2.986087222
