"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L10359433",0,0,0,0,"0",0,0,0,130
"L10963619",0,0,0,0,"0",0,0,0,130
"L4046310",0,0,0,0,"0",0,0,0,130
"L6664061",0,0,0,0,"0",0,0,0,130
"L11134782",0,0,0,0,"0",0,0,0,130
"L12773858",0,0,0,0,"0",0,0,0,130
"L7006934",0,0,0,0,"0",0,0,0,130
"L3588619",0,0,0,0,"0",0,0,0,130
"L3033325",0,0,0,0,"0",0,0,0,130
"L6081816",0,0,0,0,"0",0,0,0,130
"L1502745",0,0,0,0,"0",0,0,0,130
"L10769575",0,0,0,0,"0",0,0,0,130
"L12014700",0,0,0,0,"0",0,0,0,130
"L7799028",0,0,0,0,"0",0,0,0,130
"L12437325",0,0,0,0,"0",0,0,0,130
"L12773857",0,0,0,0,"0",0,0,0,130
"L13718913",0,0,0,0,"0",0,0,0,130
"L11773124",0,0,0,0,"0",0,0,0,130
"L7670220",0,0,0,0,"0",0,0,0,130
"L11675018",1,896.808148,0,0,"4.97347570394735",24.8673785197367,0,0,130
"L3172002",1,20839.204255372,0,0,"2.98846027588627",8.9653808276588,0,0,130
"L11046665",1,694.7636175,0,0,"4.9731169254327",24.8655846271635,0,0,130
"L10928961",0.996552637279485,692.36851530546,0.996552637279485,692.36851530546,"0.995130641307255",0.995130641307255,0.995130641307255,0.995130641307255,130
"L1865892",1,1601.0460935,0,0,"3.98078338783702",15.9231335513481,0,0,130
"L6714968",1,142.1742005,0,0,"3.97977310637797",15.9190924255119,0,0,130
"L11924843",1,11201.9911099154,0,0,"5.96632474649089",35.7979484789454,0,0,130
"L7147171",1,1048.1249475,0,0,"4.97353726842654",24.8676863421327,0,0,130
"L4479001",0,0,0,0,"0",0,0,0,130
"L4180514",0,0,0,0,"0",0,0,0,130
"L3554262",0,0,0,0,"0",0,0,0,130
"L2522100",0.998930960447903,1.71773520791576,0.998930960447903,1.71773520791576,"3.98479742128097",15.9391896851239,3.98479742128097,15.9391896851239,130
"L6523399",1,1005.72059953591,0,0,"5.9659002897774",35.7954017386644,0,0,130
"L3348821",0,0,0,0,"0",0,0,0,130
"L3547703",0,0,0,0,"0",0,0,0,130
"L13729745",0,0,0,0,"0",0,0,0,130
"L2534127",0,0,0,0,"0",0,0,0,130
"L3346656",0,0,0,0,"0",0,0,0,130
"L3601716",0,0,0,0,"0",0,0,0,130
"L3493984",0,0,0,0,"0",0,0,0,130
"L1777142",0,0,0,0,"0",0,0,0,130
"L3409581",0,0,0,0,"0",0,0,0,130
"L12871808",0,0,0,0,"0",0,0,0,130
"L2983417",1,53.4111138312607,0,0,"0.996409653323383",0.996409653323383,0,0,130
"L5720963",0,0,0,0,"0",0,0,0,130
"L4728750",0,0,0,0,"0",0,0,0,130
"L3068694",0.999698743912764,16.2518135668528,0.999698743912764,16.2518135668528,"2.98972445859726",8.96917337579179,2.98972445859726,8.96917337579179,130
"L3220838",0,0,0,0,"0",0,0,0,130
"L3354981",0.999182217883297,13.337149951341,0.999182217883297,13.337149951341,"1.99248518008416",3.98497036016833,1.99248518008416,3.98497036016833,130
"L5182494",0,0,0,0,"0",0,0,0,130
"L3085676",1,30.4271015,0,0,"2.98742804293703",8.96228412881109,0,0,130
"L4408949",0,0,0,0,"0",0,0,0,130
"L4727912",0,0,0,0,"0",0,0,0,130
"L10816435",1,6343.94581354941,0,0,"3.98058569373445",15.9223427749378,0,0,130
"L4028252",1,53.4733185,0,0,"4.97283360844547",24.8641680422273,0,0,130
"L3854673",1,156.704468,0,0,"4.97424732374062",24.8712366187031,0,0,130
"L2027882",1,13.3480657608128,0,0,"2.98664222213428",8.95992666640283,0,0,130
"L13546256",0,0,0,0,"0",0,0,0,130
"L10151829",0,0,0,0,"0",0,0,0,130
"L11183251",0,0,0,0,"0",0,0,0,130
"L4581215",0,0,0,0,"0",0,0,0,130
