"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L6355369",2.33853593836216,4371.35827838474,3.63754713792864,51.1442566377222,714.341698304071,1888005.10861766,3.26128717924664,215.244953830278,"10"
"L5226772",2.35752558872024,4371.92281603378,3.63754713792864,51.1442566377222,726.489179262259,1892504.31197818,4.96416380569512,491.452216763817,"10"
"L4166886",2.33352967907408,4371.38830415684,3.63754713792864,51.1442566377222,724.447749396897,1912542.05840781,3.10817576995639,195.815073507252,"10"
"L5870669",3.88420869010678,10120.6609423518,3.88420869010678,10120.6609423518,723.209488934902,2686000.04190423,723.209488934902,2686000.04190423,"10"
"L1876655",0.0491833539374691,0.586312735497371,0.0491833539374691,0.586312735497371,0.27179358280544,1.63076149683264,0.27179358280544,1.63076149683264,"10"
"L1059223",0.0719563950793108,3.22967452740325,0.0719563950793108,3.22967452740325,3.0806567849395,172.516779956612,3.0806567849395,172.516779956612,"10"
"L4431715",1.90471900135626,466.755496873979,1.98830837576991,312.427843917264,329.940166911508,514706.660381953,82.4306615058093,87623.7931806753,"10"
"L3606014",2.80079589539612,1137.31351089677,2.80079589539612,1137.31351089677,524.479543576525,2122568.7128542,524.479543576525,2122568.7128542,"10"
"L7591488",3.41237534935464,997.371666543802,5.80812187703609,1482.60617188243,491.744184509484,1633574.1809405,316.849823776657,942628.225735554,"10"
"L4535055",3.51006274567491,586.299555310534,3.51006274567491,586.299555310534,123.325674962835,94220.8156716058,123.325674962835,94220.8156716058,"10"
"L3571673",3.09424888145191,506.635926373037,3.09424888145191,506.635926373037,95.8326106243039,82607.71035815,95.8326106243039,82607.71035815,"10"
"L3600720",2.47161941303139,838.251373347829,2.47161941303139,838.251373347829,410.856679199438,1502913.73251154,410.856679199438,1502913.73251154,"10"
"L3071596",1.80683477044038,37.4953688592848,1.80683477044038,37.4953688592848,52.2686659888496,9617.43454194832,52.2686659888496,9617.43454194832,"10"
"L1864345",0.247608681978167,170.676048860325,0.247608681978167,170.676048860325,16.0552014237416,4896.8364342412,16.0552014237416,4896.8364342412,"10"
"L3755111",3.50744095939375,2224.56201744719,3.50744095939375,2224.56201744719,370.706543458789,898221.954800647,370.706543458789,898221.954800647,"10"
"L1829142",1.48982397181298,373.094176744757,1.48982397181298,373.094176744757,161.6464248174,80176.6267094303,161.6464248174,80176.6267094303,"10"
"L3321319",0.146475280718828,103.239850160335,0.146475280718828,103.239850160335,19.0382715542404,4892.83578943978,19.0382715542404,4892.83578943978,"10"
"L3595174",0.362808330179954,37.3536399434408,0.362808330179954,37.3536399434408,32.779390414443,11997.2568916861,32.779390414443,11997.2568916861,"10"
"L1080118",0.0596530271014395,2.67745294771457,0.0596530271014395,2.67745294771457,1.80212837320429,64.8766214353543,1.80212837320429,64.8766214353543,"10"
"L3872349",7.2255201472858,764.011489354887,7.2255201472858,764.011489354887,162.299136987981,155157.97496051,162.299136987981,155157.97496051,"10"
"L946773",3.70165683494981,986.635882175688,5.55838838895017,1381.30038206752,603.303050671294,2085015.34311999,391.615971495645,1217534.05537996,"10"
"L7504754",5.79337642159298,2323.56857787334,12.5499368997209,4747.0083246362,781.53883519037,3474721.66125639,668.073235242252,2745112.92361042,"10"
"L1096297",2.14072596367008,4370.3076256069,2.07030750472347,50.4778345745129,767.450824402072,2040651.74208511,1.20912161596153,31.4371620149997,"10"
"L7629851",4.62480327556748,1989.24870425683,7.80130104497345,2993.21516903943,811.759906385047,3351756.65346386,522.803575929225,1763416.46160928,"10"
"L7127597",1.31585019812188,1221.48826511338,1.31585019812188,1221.48826511338,388.710943158711,1262144.43243633,388.710943158711,1262144.43243633,"10"
"L8370229",1.13536959165624,279.56547088824,1.13536959165624,279.56547088824,145.438939030694,206086.976606493,145.438939030694,206086.976606493,"10"
"L8338352",0.24616693179344,173.505297467694,0.24616693179344,173.505297467694,40.9331200048575,16987.2448020158,40.9331200048575,16987.2448020158,"10"
"L8099314",0.990816406456531,216.967061272824,0.990816406456531,216.967061272824,116.840028116033,154462.517169395,116.840028116033,154462.517169395,"10"
"L1026561",4.20626208200663,1490.3094431712,4.86701739448075,2046.84842384025,668.868077280221,2512268.49826451,551.262390911478,1977929.45859038,"10"
"L8364279",1.00103119445256,207.796127052186,1.00103119445256,207.796127052186,121.291851816231,146156.681438558,121.291851816231,146156.681438558,"10"
"L8363961",0.766552853368694,155.101746496372,0.766552853368694,155.101746496372,85.5143866923228,85685.4154657074,85.5143866923228,85685.4154657074,"10"
"L971582",3.15684832402694,1270.16474415957,4.35395622044446,1918.90968476051,771.447940693013,3024847.3754573,457.536539943635,1517191.16645309,"10"
"L1080143",0,0,0,0,0,0,0,0,"10"
"L6112124",0.579268498679859,203.969649815361,0.579268498679859,203.969649815361,61.0103288516105,46794.9222291852,61.0103288516105,46794.9222291852,"10"
"L5865717",5.13902361789488,2458.70537847063,18.2894879496863,2255.25320053929,473.923843873805,1319403.98134467,241.668482108307,512578.85055172,"10"
