"station","awf_ptg","med_dist","taxon","PA_ours"
"L4858397",0,10,"bird",0
"L5264440",0,10,"bird",0
"L5441038",747.545015189717,10,"bird",0
"L5400429",0,10,"bird",0
"L3146453",0,10,"bird",0
"L4581211",0,10,"bird",0
"L1829143",132.23994045595,10,"bird",0
"L4905296",50.0503633613715,10,"bird",0
"L5881951",37.3011091194789,10,"bird",0
"L10454183",8538.55345673604,10,"bird",1
"L1615563",18274.5896314307,10,"bird",1
"L5280121",1707.89209245396,10,"bird",1
"L3594039",2516.82707982634,10,"bird",0
"L13122976",37.4120377789511,10,"bird",0
"L4431765",6905.31337363668,10,"bird",0
"L2114765",0,10,"bird",0
"L1867027",3598.74330912272,10,"bird",1
"L5644474",2230.65131223249,10,"bird",1
"L1439503",4758.56002022223,10,"bird",1
"L4907329",589.395238342846,10,"bird",0
"L1833776",0,10,"bird",0
"L1080440",2230.84995919301,10,"bird",1
"L5159134",18278.1955917203,10,"bird",1
"L5714115",1304.82915698005,10,"bird",0
"L3528259",28.5662154947788,10,"bird",0
"L1826705",34.8495541500885,10,"bird",0
"L5581436",723.084796182914,10,"bird",0
"L5554612",114.579201821304,10,"bird",0
"L6124699",0,10,"bird",0
"L4581206",0,10,"bird",0
"L3873919",442.559027036323,10,"bird",0
"L5444608",169.101871690518,10,"bird",0
"L6801599",0,10,"bird",0
"L8306763",0,10,"bird",0
"L3513712",0,10,"bird",0
"L6289311",15.1879301750697,10,"bird",0
"L5624860",38.4494502525646,10,"bird",0
"L4661887",10.8029967434962,10,"bird",0
"L10955923",377.118818198661,10,"bird",0
"L921168",4.91218799482392,10,"bird",0
"L6027453",1396.05430818609,10,"bird",0
"L921151",4705.92541497831,10,"bird",1
"L2415235",7573.13408242774,10,"bird",1
"L4970020",23.4981422288439,10,"bird",0
"L4427196",4629.94693543544,10,"bird",1
"L3855318",709.854215715849,10,"bird",1
"L5833538",4205.2781128128,10,"bird",1
"L5865717",1800.60353508936,10,"bird",1
"L5955035",2081.58364102791,10,"bird",0
"L1109966",49845.7868367067,10,"bird",0
"L1122067",3560.85693150102,10,"bird",1
"L3708445",1302.80755049291,10,"bird",1
"L6603839",0,10,"bird",0
"L957249",106.996433743333,10,"bird",0
"L921115",212.276920268159,10,"bird",0
"L1190547",536.315123955341,10,"bird",0
"L1096303",101.221105906846,10,"bird",0
"L6363966",91.1295648372284,10,"bird",0
"L6544974",0,10,"bird",0
"L6939612",5.79653278310539,10,"bird",0
"L4789498",8509.81335964676,10,"bird",0
"L4818933",8538.55345673604,10,"bird",1
"L6969890",0,10,"bird",0
"L6377936",2230.65087929127,10,"bird",1
"L3776760",757.70961829698,10,"bird",0
"L6153000",8.90627054267005,10,"bird",0
"L3748464",1410.44104975096,10,"bird",0
"L6078968",308.677850861351,10,"bird",0
"L10923460",4179.71636947389,10,"bird",1
"L3667166",2109.14677931048,10,"bird",1
"L4332810",0.788217261713623,10,"bird",0
"L4761951",3815.31966144083,10,"bird",0
"L1043668",871.723241022141,10,"bird",1
"L1172289",1350.82218941573,10,"bird",1
"L6696794",8551.02087185732,10,"bird",1
"L8106601",8553.30310095462,10,"bird",1
"L11487067",3.27462006484803,10,"bird",0
"L921138",8362.69352488786,10,"bird",0
"L7183485",1944.46248788044,10,"bird",0
"L6969148",5.79738354482379,10,"bird",0
"L7001702",6.05175962684287,10,"bird",0
"L6173384",1090.23632269502,10,"bird",0
"L5391966",743.449748606547,10,"bird",0
"L5848900",3598.16568673823,10,"bird",1
"L6990212",3589.88489862418,10,"bird",1
"L7504754",4154.89645463257,10,"bird",1
"L3819650",2429.36093268653,10,"bird",0
"L7236212",18.7464198981964,10,"bird",0
"L7376189",0,10,"bird",0
"L1873800",1263.29698531979,10,"bird",0
"L4278624",1413.27722047708,10,"bird",0
"L3867198",0,10,"bird",0
"L4485058",437.28734292268,10,"bird",0
"L2062397",6860.1266445324,10,"bird",0
"L7664826",0,10,"bird",0
"L1043654",20.8510104043376,10,"bird",0
"L5833299",375.702323631095,10,"bird",0
"L7098055",1.61622184262688,10,"bird",0
"L6355369",4741.60717926472,10,"bird",1
"L7629851",4390.12289377526,10,"bird",1
"L8111430",0,10,"bird",0
"L5226772",4337.63462357898,10,"bird",1
"L4862212",1863.05935365124,10,"bird",0
"L1865195",201.099553536578,10,"bird",0
"L7960671",460.222116160686,10,"bird",0
"L7921050",1425.92353526043,10,"bird",0
"L7963541",19.3144630495535,10,"bird",0
"L1105970",0,10,"bird",0
"L7895442",8596.26478590585,10,"bird",1
"L946773",1472.89511024342,10,"bird",1
"L4166886",4678.32230118719,10,"bird",1
"L7683875",479.779181335399,10,"bird",0
"L1026561",1560.35926552063,10,"bird",0
"L7871690",3724.27190554132,10,"bird",0
"L2545985",149.816713965067,10,"bird",1
"L7591488",1431.14503606739,10,"bird",1
"L4485029",2.95452604334645,10,"bird",0
"L7833989",0,10,"bird",0
"L10061154",0,10,"bird",0
"L8118079",855.483693320549,10,"bird",0
"L6603860",36.8201744780991,10,"bird",0
"L2534263",150.391087853743,10,"bird",0
"L8103152",483.932813303529,10,"bird",0
"L8095925",320.949678222071,10,"bird",0
"L6307676",2.7954640453997,10,"bird",0
"L1080143",0,10,"bird",0
"L4581182",136.598090473449,10,"bird",0
"L7960682",766.368106905054,10,"bird",0
"L6665072",365.746462761849,10,"bird",0
"L6378395",5023.491861236,10,"bird",0
"L4431715",1203.4403977441,10,"bird",1
"L3586212",190.816491744106,10,"bird",0
"L8299204",372.394270345366,10,"bird",0
"L5870669",58979.5630546201,10,"bird",0
"L6669095",7612.63087136717,10,"bird",0
"L8363961",221.41084928457,10,"bird",0
"L6112124",347.069620939585,10,"bird",0
"L8370229",491.424107123652,10,"bird",0
"L8099314",965.631741087347,10,"bird",0
"L7127597",1567.01533460698,10,"bird",0
"L8338352",8.4838362071615,10,"bird",0
"L3686208",1829.13285408262,10,"bird",1
"L8676910",1758.03757730829,10,"bird",1
"L8364279",957.68284893596,10,"bird",0
"L1867122",2230.57295654647,10,"bird",1
"L4278633",1704.22228776864,10,"bird",1
"L4431670",1335.93180473471,10,"bird",1
"L8258915",5.81379838997058,10,"bird",0
"L7702701",587.557245661714,10,"bird",0
"L8364107",1005.89278224437,10,"bird",0
"L3557118",0,10,"bird",0
"L6805690",8248.63229117013,10,"bird",0
"L1793797",0,10,"bird",0
"L4726148",39.5177760621601,10,"bird",0
"L8370862",460.126287005064,10,"bird",0
"L8363594",911.699396052772,10,"bird",0
"L7781607",2414.29195082616,10,"bird",0
"L6187542",2128.88312985563,10,"bird",0
"L9002089",0,10,"bird",0
"L9920998",0,10,"bird",0
"L9485198",2008.83148746032,10,"bird",0
"L7273837",40.2396780691395,10,"bird",0
"L8829077",340.5516858672,10,"bird",0
"L6187551",4663.94682391518,10,"bird",0
"L9304777",2829.33537671386,10,"bird",0
"L1867405",4010.72786597852,10,"bird",1
"L6428217",149.816013198322,10,"bird",1
"L8842409",3591.36451712967,10,"bird",1
"L9221840",3953.16846328781,10,"bird",1
"L4211924",3927.50562602061,10,"bird",1
"L9222128",36.227016273386,10,"bird",0
"L11006338",708.604255803186,10,"bird",0
"L8806264",4773.88161881188,10,"bird",1
"L7010824",649.487776306301,10,"bird",0
"L7059772",4843.78109555842,10,"bird",1
"L3868630",4065.39121861415,10,"bird",1
"L4672365",2161.218613539,10,"bird",0
"L8562065",3261.82183617289,10,"bird",0
"L9618721",323.609146763732,10,"bird",0
"L1059227",8556.43224448273,10,"bird",1
"L9688176",0,10,"bird",0
"L3554521",0,10,"bird",0
"L6127502",0,10,"bird",0
"L10310056",730.250682141199,10,"bird",0
"L8285248",1114.08778271567,10,"bird",0
"L6120088",0,10,"bird",0
"L3748466",1464.43494430441,10,"bird",1
"L5049622",0,10,"bird",0
"L7218563",0,10,"bird",0
"L3341403",347.407124352944,10,"bird",0
"L9269892",0,10,"bird",0
"L10457688",0,10,"bird",0
"L2525502",0,10,"bird",0
"L9957962",0,10,"bird",0
"L3800748",227.726883239211,10,"bird",1
"L2722808",1419.06832614634,10,"bird",1
"L10116577",26.3504457322873,10,"bird",0
"L8219411",5.80322415877216,10,"bird",0
"L8814249",4824.40605845263,10,"bird",0
"L9553433",1110.50999666749,10,"bird",0
"L2594126",1630.99203665232,10,"bird",0
"L6281370",113.937994421839,10,"bird",0
"L8080081",326.926120278434,10,"bird",0
"L4427186",3942.11922639467,10,"bird",0
"L10293169",915.780131999685,10,"bird",0
"L4160690",154.776908035983,10,"bird",1
"L10359178",3608.09919445577,10,"bird",1
"L8236549",1305.05122084038,10,"bird",1
"L6281428",0,10,"bird",0
"L11098513",0,10,"bird",0
"L10739771",76.0466589814695,10,"bird",0
"L10044083",0,10,"bird",0
"L8461439",3.92922974310842,10,"bird",0
"L10982095",893.616615117793,10,"bird",0
"L7241663",1221.70287225055,10,"bird",0
"L10151829",2.04811444039615,10,"bird",0
"L10117949",1.98661497786684,10,"bird",0
"L11032992",923.207579366277,10,"bird",0
"L11017209",722.885100627075,10,"bird",0
"L9531488",0,10,"bird",0
"L4876671",0,10,"bird",0
"L977417",0,10,"bird",0
"L11069486",27.9408204230263,10,"bird",0
"L11183621",859.997988595086,10,"bird",0
"L11135090",380.062009878904,10,"bird",0
"L11276636",283.217654744992,10,"bird",0
"L11316704",147.69703259416,10,"bird",0
"L4431799",59.8587690056749,10,"bird",0
"L6127198",40.1882499666215,10,"bird",0
"L9939653",3762.29090545659,10,"bird",1
"L10468585",6.2666070915408,10,"bird",0
"L10506964",1061.85608916054,10,"bird",0
"L10263377",8490.32466364912,10,"bird",0
"L10946762",0,10,"bird",0
"L10005084",0,10,"bird",0
"L4431724",17.5842575608686,10,"bird",0
"L3861082",277.399524226149,10,"bird",0
"L1840908",7232.25149629349,10,"bird",1
"L11580460",268.829723160542,10,"bird",0
"L11572850",143.237329735363,10,"bird",0
"L12097568",90.6507673695769,10,"bird",0
"L11183251",0,10,"bird",0
"L1062836",92.0734424303754,10,"bird",0
"L12025526",91.7115511516422,10,"bird",0
"L10966522",94.3480965634011,10,"bird",0
"L11766521",2682.71934276694,10,"bird",0
"L4581215",153.786913740871,10,"bird",0
"L11552951",2037.48849466464,10,"bird",0
"L11506516",3.94211606503736,10,"bird",0
"L9898523",4449.34438018455,10,"bird",1
"L12063038",0,10,"bird",0
"L7904665",0,10,"bird",0
"L11110095",0,10,"bird",0
"L6191116",2148.93474247024,10,"bird",0
"L4485150",276.338723677825,10,"bird",0
"L12030668",102.149125469722,10,"bird",0
"L3856877",635.210156238931,10,"bird",0
"L10271461",1.98309273223596,10,"bird",0
"L12239328",118.133688133463,10,"bird",0
"L921155",18278.2298408018,10,"bird",1
"L4682721",219.57981196578,10,"bird",0
"L8655300",95.2632798291311,10,"bird",0
"L13546256",1.53013097450872,10,"bird",0
"L5849172",193.937033029707,10,"bird",0
"L8807050",328.084317782607,10,"bird",0
"L11834410",347.502071135394,10,"bird",0
"L9114269",85.2550229052409,10,"bird",0
"L11028614",649.014401465233,10,"bird",1
"L6183719",1318.92748497199,10,"bird",0
"L12448512",7726.63096003883,10,"bird",0
"L4876659",0,10,"bird",0
"L14578971",0,10,"bird",0
"L12955683",0,10,"bird",0
"L13720085",24.4100315355808,10,"bird",0
"L13535906",213.45840490221,10,"bird",0
"L14102730",0,10,"bird",0
"L13759880",0,10,"bird",0
"L14248897",0,10,"bird",0
"L12131636",52250.2228020716,10,"bird",0
"L14471635",0,10,"bird",0
"L3887349",1741.33810640514,10,"bird",0
"L6490350",21.3436383012906,10,"bird",0
"L13920029",51686.022157443,10,"bird",0
"L3588383",407.693966309791,10,"bird",1
"L14408801",43.3429277470246,10,"bird",0
"L12158903",1482.20998896124,10,"bird",0
"L13918192",0,10,"bird",0
"L13122753",0,10,"bird",0
"L10457999",10.0344558117849,10,"bird",0
"L13335215",0,10,"bird",0
"L9786428",4707.33566925657,10,"bird",1
"L6127189",0,10,"bird",0
"L13025309",477.241417621386,10,"bird",1
"L14223601",8541.51520290064,10,"bird",1
"L13256636",1284.58674927103,10,"bird",0
"L7982739",3161.04522541536,10,"bird",0
"L6127181",338.51544328013,10,"bird",1
"L10834261",4040.86305665336,10,"bird",1
"L14832954",11.973832237388,10,"bird",0
"L14795517",0,10,"bird",0
"L15178896",0,10,"bird",0
"L1115589",0,10,"bird",0
"L12043871",2421.61770994212,10,"bird",0
"L3267752",248.422576290578,10,"bird",0
"L5870642",998.999163825398,10,"bird",1
"L998445",1130.71098783468,10,"bird",1
"L4062161",928.439008481957,10,"bird",0
"L15659743",6965.58512002745,10,"bird",0
"L14723890",94.2972387064759,10,"bird",0
"L10987899",1007.40220420052,10,"bird",1
"L1115812",30.5195702067928,10,"bird",0
"L1112525",28.8981571588881,10,"bird",0
"L15120516",0,10,"bird",0
"L14996803",0,10,"bird",0
"L5055119",0,10,"bird",0
"L15021469",942.60558402497,10,"bird",1
"L1917175",218.016716607136,10,"bird",0
"L10328984",1126.58795073674,10,"bird",0
"L13821625",138.729130283491,10,"bird",0
"L1665862",122.8210467051,10,"bird",1
"L2224097",975.141966927186,10,"bird",1
"L1122388",1133.70396039529,10,"bird",1
"L1118604",854.051785131388,10,"bird",1
"L15318113",1318.43101494161,10,"bird",1
"L1115701",0,10,"bird",0
"L1118709",35.7587258703581,10,"bird",0
"L1877540",32.3388997788999,10,"bird",0
"L920990",52939.9700005715,10,"bird",0
"L12180361",0,10,"bird",0
"L2043017",2.37921724198684,10,"bird",0
"L8569863",1077.39319506729,10,"bird",0
"L10930414",33.5210947383552,10,"bird",0
"L10739342",862.774686038224,10,"bird",1
"L9248612",1354.12319217466,10,"bird",1
"L1189553",3098.49571872113,10,"bird",1
"L8846884",32.3106357257734,10,"bird",0
"L8983854",182.4255754043,10,"bird",0
"L6984244",31.910513785323,10,"bird",0
"L8566466",935.664450863797,10,"bird",0
"L8969702",1251.62413586866,10,"bird",0
"L1115817",31.5578587062836,10,"bird",0
"L13419044",167.578715348483,10,"bird",0
"L1118597",806.763419959936,10,"bird",0
"L999136",1380.70915468366,10,"bird",0
"L999112",117.886875454559,10,"bird",0
"L1405097",531.94867,10,"bird",1
"L1124378",30.4024324153201,10,"bird",0
"L13465594",100.541625211961,10,"bird",0
"L1405999",458.930964354602,10,"bird",0
"L2224239",1616.44334661613,10,"bird",1
"L1086799",576.497237673415,10,"bird",1
"L4030449",575.624070358711,10,"bird",1
"L1189548",144.596495713227,10,"bird",1
"L1086800",560.989680207227,10,"bird",1
"L1917168",150.106509381451,10,"bird",1
"L1996029",296.232674623736,10,"bird",0
"L938004",143.998801556566,10,"bird",0
"L4046310",0,10,"bird",0
"L1502745",304.71730610081,10,"bird",0
"L3588619",488.197877070113,10,"bird",0
"L12773857",0,10,"bird",0
"L12773858",0,10,"bird",0
"L1865892",2864.53208194862,10,"bird",1
"L13718913",48797.1314831262,10,"bird",0
"L6081816",0,10,"bird",0
"L12014700",0,10,"bird",0
"L7670220",38.3461937540601,10,"bird",0
"L12437325",0,10,"bird",0
"L6984551",0,10,"bird",0
"L12131124",0,10,"bird",0
"L7006934",0,10,"bird",0
"L11328042",0,10,"bird",0
"L6714968",12277.4518136374,10,"bird",1
"L10769575",9109.16278245435,10,"bird",0
"L10928961",763.921213746974,10,"bird",0
"L10963619",292.744418688538,10,"bird",0
"L11046665",760.142740208222,10,"bird",1
"L11924843",11397.1093594347,10,"bird",1
"L7799028",164.569650407201,10,"bird",0
"L3033325",341.145756692232,10,"bird",0
"L2215049",0,10,"bird",0
"L3172002",20839.204255372,10,"bird",1
"L6664061",0,10,"bird",0
"L11675018",896.808148,10,"bird",1
"L11134782",107.817000145714,10,"bird",0
"L11773124",214.795204959465,10,"bird",0
"L7147171",3614.80355143079,10,"bird",1
"L3409581",15.2877785670327,10,"bird",0
"L3348821",27.8233607049793,10,"bird",0
"L4727912",59.9910167067708,10,"bird",0
"L4408949",19.2628563507192,10,"bird",0
"L5720963",419.428389560871,10,"bird",0
"L4728750",14.0577735417329,10,"bird",0
"L2522100",137.179581315623,10,"bird",0
"L3354981",13.4662330870859,10,"bird",0
"L2534127",1824.24301429954,10,"bird",0
"L12871808",0,10,"bird",0
"L3554262",34.7561813069547,10,"bird",0
"L3854673",413.00070607648,10,"bird",1
"L10816435",6348.84951385902,10,"bird",1
"L3547703",15.8793401661942,10,"bird",0
"L4180514",33.5739637497494,10,"bird",0
"L4479001",2.10935934748902,10,"bird",0
"L10359433",72.9134631845133,10,"bird",0
"L13729745",1030.94097990847,10,"bird",0
"L5182494",1642.70859158524,10,"bird",0
"L1777142",8.04662409350339,10,"bird",0
"L3346656",35.9687764490877,10,"bird",0
"L3085676",692.035369915208,10,"bird",1
"L4028252",289.459993940129,10,"bird",1
"L6523399",1913.30408962687,10,"bird",1
"L2027882",13.5845186788333,10,"bird",1
"L3493984",14.3853562979561,10,"bird",0
"L3220838",90.8270628152478,10,"bird",0
"L3068694",787.401858645268,10,"bird",0
"L3601716",183.051354491469,10,"bird",0
"L2983417",592.022145541167,10,"bird",1
"L6051839",993.989316430668,10,"bird",0
"L10154568",20.740380714366,10,"bird",0
"L10409551",1473.20187705376,10,"bird",0
"L4728574",99.6875404828825,10,"bird",0
"L8862365",2023.8856071523,10,"bird",0
"L8075402",987.650436614951,10,"bird",0
"L6780719",32.0411157476314,10,"bird",0
"L8219390",1080.57052229678,10,"bird",0
"L4487730",4.67710968232063,10,"bird",0
"L5883145",48.4688663760506,10,"bird",0
"L4727930",90.7718655350368,10,"bird",0
"L6043970",9.43782620542139,10,"bird",0
"L6200644",25.4837498537472,10,"bird",0
"L6696169",752.218904819936,10,"bird",0
"L8455739",784.04216508346,10,"bird",0
"L5929242",1850.5399730128,10,"bird",1
"L9969195",684.481259703901,10,"bird",0
"L9762232",8.17617194075378,10,"bird",0
"L8694514",55.627230297185,10,"bird",1
"L1985086",1612.37753250778,10,"bird",1
"L6974280",26.1990662971735,10,"bird",0
"L5822929",24.9834164483536,10,"bird",0
"L5818266",84.2694353609617,10,"bird",0
"L5969878",994.046542057724,10,"bird",0
"L3880393",949.210530346242,10,"bird",1
"L10442595",1478.21550596018,10,"bird",0
"L10891941",2005.05613514083,10,"bird",0
"L12279444",1058.84507433132,10,"bird",0
"L12576055",914.285026509771,10,"bird",0
"L4457826",123.019279595898,10,"bird",0
"L883307",0,10,"bird",0
"L5920972",38.2218485543101,10,"bird",0
"L5200470",33.3419027669062,10,"bird",0
"L1935064",1602.56079554498,10,"bird",0
"L7382321",44.5489968446028,10,"bird",0
"L12586094",36.6828848066591,10,"bird",0
"L12922096",47.4818301575974,10,"bird",0
"L12759374",46.5295916924216,10,"bird",0
"L5234639",32.2177143058383,10,"bird",0
"L9243675",35.9542737514905,10,"bird",0
"L13526195",41.881665724542,10,"bird",0
"L8437062",38.7840929537406,10,"bird",0
"L6059192",39.152473328037,10,"bird",0
"L10859166",44.4995235496777,10,"bird",0
"L7703054",40.1287872206539,10,"bird",0
"L8092495",48.6385064668875,10,"bird",0
"L5912439",37.1028220808958,10,"bird",0
"L2205140",38.1471251722884,10,"bird",0
"L3840250",46.0411694180416,10,"bird",0
"L5822804",51.4427950254641,10,"bird",0
"L4708814",48.6261683486283,10,"bird",1
"L13034336",1593.41752580726,10,"bird",0
"L2570279",2804.49040418172,10,"bird",0
"L1866979",3595.53526372273,10,"bird",1
"L8896375",8051.56156425919,10,"bird",0
"L3381766",3400.41058460907,10,"bird",0
"L11298804",229.159164469279,10,"bird",1
"L957247",109.243069552368,10,"bird",0
"L1875469",50099.132085245,10,"bird",0
"L3628163",606.893535381155,10,"bird",0
"L4327079",2.51260365792457,10,"bird",0
"L2389106",114.58288180755,10,"bird",0
"L4485062",4282.08432276757,10,"bird",1
"L5536522",0,10,"bird",0
"L9885316",59.9774583888076,10,"bird",0
"L5561062",0,10,"bird",0
"L6263889",2517.43705775361,10,"bird",0
"L6377857",34.6595535020112,10,"bird",0
"L2379335",0,10,"bird",0
"L5530478",0,10,"bird",0
"L10100381",9.77242199726594,10,"bird",0
"L9731210",311.593446055355,10,"bird",0
"L5943714",1292.28376708839,10,"bird",0
"L6941148",667.706718446555,10,"bird",0
"L4676670",8116.95640034719,10,"bird",0
"L6073263",3.77823724542981,10,"bird",0
"L2604133",13.6679018468591,10,"bird",0
"L2877135",55.3105183971268,10,"bird",0
"L9404563",107.411256673221,10,"bird",0
"L4697550",67.1737765637865,10,"bird",0
"L1867509",705.712013751467,10,"bird",0
"L4581271",6988.74969034681,10,"bird",0
"L4431742",2012.46935932456,10,"bird",0
"L4894530",2779.49642917641,10,"bird",0
"L6373707",179.035660568255,10,"bird",1
"L3597517",901.388989403575,10,"bird",1
"L4485105",601.990219587591,10,"bird",1
"L2546210",19225.1823060015,10,"bird",1
"L5532451",4013.19443002265,10,"bird",1
"L12626117",0,10,"bird",0
"L9295965",75.3736090256487,10,"bird",0
"L6129888",0,10,"bird",0
"L8107395",0,10,"bird",0
"L11643426",0,10,"bird",0
"L11936633",0,10,"bird",0
"L7034745",2386.87979012606,10,"bird",0
"L8041558",88.88679398516,10,"bird",0
"L6318813",370.045214748018,10,"bird",0
"L11532553",65.8103075422831,10,"bird",0
"L11947258",957.683361624475,10,"bird",0
"L10941364",4.63620555156172,10,"bird",0
"L11523422",508.33019833697,10,"bird",0
"L9586760",2589.41157213554,10,"bird",0
"L9608827",1104.90289280202,10,"bird",0
"L9693554",2.71667571062255,10,"bird",0
"L13719755",1114.19108230442,10,"bird",0
"L9302327",80.0902623027426,10,"bird",0
"L9001769",101.002519238032,10,"bird",0
"L10091537",1512.92053608074,10,"bird",0
