"station","flux_ptg","awf_ptg","flux_gtg","awf_gtg","flux_rst_ptp","awf_rst_ptp","flux_rst_ptp2","awf_rst_ptp2","med_dist"
"L3901811",54.8809387510653,6175.53823091984,54.8809387510653,6175.53823091984,6275.55100570062,349780386.404736,6275.55100570062,349780386.404736,100
"L1055540",52.5991353315295,5937.27640709716,52.5991353315295,5937.27640709716,5963.04533106654,318802292.53481,5963.04533106654,318802292.53481,100
"L6058646",55.9681980485063,6372.48041552751,55.9681980485063,6372.48041552751,6499.6079427819,374260424.561267,6499.6079427819,374260424.561267,100
"L2534673",54.1287914141979,6130.40796602856,54.1287914141979,6130.40796602856,6249.77049124581,364555362.524859,6249.77049124581,364555362.524859,100
"L4507313",54.991693482022,6190.2752059089,54.991693482022,6190.2752059089,6295.45917766408,352923441.499848,6295.45917766408,352923441.499848,100
"L1073968",55.5865025170362,6287.82051026738,56.1425054906849,6421.69494649229,6396.94514141809,361171522.684465,6348.1249636618,358097729.200162,100
"L3267940",56.376537028489,6434.09969134662,56.376537028489,6434.09969134662,6569.36110027168,378901040.18037,6569.36110027168,378901040.18037,100
"L5229501",55.0105853208863,6217.87805744526,55.0105853208863,6217.87805744526,6326.66669719689,360164481.738024,6326.66669719689,360164481.738024,100
"L2534686",55.7020703760745,6352.06255470558,55.7020703760745,6352.06255470558,6477.49339899034,375312445.030899,6477.49339899034,375312445.030899,100
"L6353313",54.77873986848,6164.46195773829,54.77873986848,6164.46195773829,6262.37824371576,349966745.771812,6262.37824371576,349966745.771812,100
"L6021430",56.7509888456178,6458.73854441824,56.7509888456178,6458.73854441824,6584.73017998513,368659288.586827,6584.73017998513,368659288.586827,100
"L1479678",56.9455466599967,6541.41409901653,56.9455466599967,6541.41409901653,6690.00190453317,389097200.769553,6690.00190453317,389097200.769553,100
"L6008975",54.9027131556603,6186.63579997449,54.9027131556603,6186.63579997449,6294.83631684113,355595303.538355,6294.83631684113,355595303.538355,100
"L4314141",52.9743880104774,5953.80897615244,52.9743880104774,5953.80897615244,5989.80840848668,324917157.11836,5989.80840848668,324917157.11836,100
"L987628",55.9319679988689,6333.91464498036,55.244072089141,6367.75566967746,6451.01279794931,365965956.027664,6448.03819190073,365777862.511953,100
"L1322316",56.5311750934896,6480.94973323603,56.5311750934896,6480.94973323603,6620.03665332835,386014337.255576,6620.03665332835,386014337.255576,100
"L7863219",54.1537765942958,6096.82884690992,54.1537765942958,6096.82884690992,6194.60296895639,352925114.950352,6194.60296895639,352925114.950352,100
"L6020593",56.8429697929431,6474.8730499321,56.8429697929431,6474.8730499321,6602.91197743896,371750547.241791,6602.91197743896,371750547.241791,100
"L6110679",56.2921242184718,6389.7116407878,56.2921242184718,6389.7116407878,6514.41382512086,368507361.259437,6514.41382512086,368507361.259437,100
"L4855403",55.9714136678238,6331.78611065795,55.9714136678238,6331.78611065795,6447.2384094651,363746743.823611,6447.2384094651,363746743.823611,100
"L6372080",55.9396835399901,6387.18233247482,55.9396835399901,6387.18233247482,6517.32441607518,377568155.396483,6517.32441607518,377568155.396483,100
"L6357496",55.8036920040317,6354.78088309674,55.8036920040317,6354.78088309674,6480.0044027194,374025854.124964,6480.0044027194,374025854.124964,100
